time_us,vout
1.476216000000004913e-01,8.272638670000000138e-02
1.476478000000015223e-01,8.274133720000000081e-02
1.476506000000015195e-01,8.274288239999999517e-02
1.476559999999999262e-01,8.274597270000000337e-02
1.476668000000001535e-01,8.275215330000000591e-02
1.476885000000004999e-01,8.276451440000000270e-02
1.476977999999999347e-01,8.276980759999999493e-02
1.477022000000006441e-01,8.277227980000000096e-02
1.477109000000004502e-01,8.277722410000000475e-02
1.477282000000001150e-01,8.278711290000000111e-02
1.477630000000009769e-01,8.280689019999999678e-02
1.478324000000011684e-01,8.284644430000000226e-02
1.479714000000013907e-01,8.292554970000000358e-02
1.482492000000003030e-01,8.308375040000000322e-02
1.485331000000005841e-01,8.324536109999999822e-02
1.487175000000003355e-01,8.335031900000000604e-02
1.488769000000000342e-01,8.344104939999999471e-02
1.490468000000001181e-01,8.353776079999999937e-02
1.492047000000007173e-01,8.362761450000000263e-02
1.495204000000003308e-01,8.380730979999999330e-02
1.499026000000001635e-01,8.402477630000000641e-02
1.504780000000011664e-01,8.435215059999999487e-02
1.512960000000004579e-01,8.481751399999999663e-02
1.529265000000006869e-01,8.574485449999999509e-02
1.546794000000010494e-01,8.674136470000000376e-02
1.546804000000004398e-01,8.674193310000000157e-02
1.546824000000009414e-01,8.674306980000000278e-02
1.546864000000001960e-01,8.674534339999999399e-02
1.546894000000000602e-01,8.674704850000000689e-02
1.546902000000012767e-01,8.674750320000000625e-02
1.546918000000002957e-01,8.674841260000000498e-02
1.546950000000000547e-01,8.675023140000000244e-02
1.547014000000012379e-01,8.675386910000000562e-02
1.547142000000002460e-01,8.676114429999999544e-02
1.547397999999999274e-01,8.677569479999999724e-02
1.547910000000010111e-01,8.680479539999999550e-02
1.548934000000014577e-01,8.686299570000000081e-02
1.550982000000006855e-01,8.697939200000000259e-02
1.555078000000008065e-01,8.721216760000000123e-02
1.563270000000010485e-01,8.767764740000000279e-02
1.565364000000008526e-01,8.779661560000000253e-02
1.565864000000009582e-01,8.782502139999999458e-02
1.566028000000011799e-01,8.783432939999999411e-02
1.566356000000015680e-01,8.785294520000000440e-02
1.567011000000007315e-01,8.789017640000000575e-02
1.568322000000006711e-01,8.796463690000000391e-02
1.570943000000006584e-01,8.811354970000000175e-02
1.576186000000005250e-01,8.841134159999999853e-02
1.586672000000003135e-01,8.900677930000000515e-02
1.607643000000015809e-01,9.019695669999999721e-02
1.635980000000007983e-01,9.180319779999999985e-02
1.635990000000001887e-01,9.180376429999999310e-02
1.636010000000006626e-01,9.180489719999999909e-02
1.636049999999999449e-01,9.180716299999999719e-02
1.636080000000015022e-01,9.180886239999999643e-02
1.636088000000010256e-01,9.180931550000000219e-02
1.636104000000000447e-01,9.181022179999999422e-02
1.636136000000014967e-01,9.181203450000000044e-02
1.636200000000009869e-01,9.181565969999999632e-02
1.636327999999999949e-01,9.182291019999999637e-02
1.636584000000013694e-01,9.183741099999999380e-02
1.637096000000007601e-01,9.186641190000000012e-02
1.638120000000012066e-01,9.192441090000000314e-02
1.640168000000004067e-01,9.204039790000000110e-02
1.644264000000005554e-01,9.227232620000000440e-02
1.651549999999999407e-01,9.268472349999999638e-02
1.652369000000009913e-01,9.273107710000000337e-02
1.654007000000013994e-01,9.282377780000000689e-02
1.654050000000004961e-01,9.282617669999999876e-02
1.654135000000004074e-01,9.283097440000000200e-02
1.654304000000003105e-01,9.284056979999999459e-02
1.654550000000006016e-01,9.285446470000000008e-02
1.654584000000002275e-01,9.285638370000000308e-02
1.654652000000011725e-01,9.286022180000000348e-02
1.654787000000014496e-01,9.286789780000000161e-02
1.655050000000007071e-01,9.288275170000000192e-02
1.655077000000007570e-01,9.288428690000000154e-02
1.655131000000008845e-01,9.288735720000000640e-02
1.655240000000010314e-01,9.289349780000000223e-02
1.655457000000014056e-01,9.290577880000000510e-02
1.655550000000008126e-01,9.291103770000000428e-02
1.655593000000016024e-01,9.291349390000000485e-02
1.655680000000013807e-01,9.291840619999999773e-02
1.655854000000009929e-01,9.292823070000000296e-02
1.656201000000002144e-01,9.294787940000000248e-02
1.656896000000003533e-01,9.298717519999999404e-02
1.658285000000006559e-01,9.306576069999999978e-02
1.661064000000011809e-01,9.322290649999999401e-02
1.663903000000014620e-01,9.338341840000000116e-02
1.665747000000012135e-01,9.348765030000000253e-02
1.667341000000009121e-01,9.357774539999999530e-02
1.669040000000009960e-01,9.367377109999999729e-02
1.670617999999999825e-01,9.376297949999999604e-02
1.673776000000012087e-01,9.394135979999999886e-02
1.677597000000010941e-01,9.415718850000000251e-02
1.683351000000004316e-01,9.448199579999999598e-02
1.691531000000013885e-01,9.494347849999999756e-02
1.707837000000015648e-01,9.586217249999999523e-02
1.725366000000002620e-01,9.684787490000000554e-02
1.725376000000013454e-01,9.684843669999999849e-02
1.725396000000001262e-01,9.684956029999999827e-02
1.725436000000010739e-01,9.685180740000000343e-02
1.725466000000009381e-01,9.685349270000000177e-02
1.725474000000004615e-01,9.685394210000000670e-02
1.725490000000011737e-01,9.685484090000000268e-02
1.725522000000009326e-01,9.685663860000000291e-02
1.725586000000004228e-01,9.686023389999999511e-02
1.725714000000011239e-01,9.686742449999999338e-02
1.725970000000008053e-01,9.688180529999999846e-02
1.726482000000001960e-01,9.691056550000000380e-02
1.727506000000006425e-01,9.696808049999999790e-02
1.729554000000015634e-01,9.708308870000000035e-02
1.733649999999999913e-01,9.731301759999999579e-02
1.741842000000002333e-01,9.777251939999999364e-02
1.743435999999999320e-01,9.786187389999999320e-02
1.743936000000000375e-01,9.788989770000000590e-02
1.744099000000003119e-01,9.789908029999999650e-02
1.744427000000007000e-01,9.791744510000000012e-02
1.745082000000015565e-01,9.795417250000000575e-02
1.746393000000015239e-01,9.802761799999999692e-02
1.749015000000014308e-01,9.817447159999999340e-02
1.754257000000013778e-01,9.846802829999999618e-02
1.764743000000011386e-01,9.905453449999999938e-02
1.785715000000006603e-01,1.002250979999999986e-01
1.814551000000000636e-01,1.018293470000000006e-01
1.814561000000011470e-01,1.018299019999999999e-01
1.814580999999999278e-01,1.018310119999999985e-01
1.814621000000008755e-01,1.018332329999999952e-01
1.814651000000007397e-01,1.018348990000000065e-01
1.814659000000002631e-01,1.018353429999999948e-01
1.814675000000009752e-01,1.018362319999999988e-01
1.814707000000007342e-01,1.018380079999999938e-01
1.814771000000002243e-01,1.018415619999999966e-01
1.814899000000009255e-01,1.018486690000000028e-01
1.815155000000006069e-01,1.018628830000000013e-01
1.815666999999999975e-01,1.018913079999999999e-01
1.816691000000004441e-01,1.019481539999999992e-01
1.818739000000013650e-01,1.020618229999999960e-01
1.822835000000014860e-01,1.022890679999999969e-01
1.830121000000008991e-01,1.026929929999999963e-01
1.830940000000002565e-01,1.027383820000000031e-01
1.832579000000006120e-01,1.028291479999999952e-01
1.832621000000014266e-01,1.028314959999999945e-01
1.832706000000013657e-01,1.028361940000000058e-01
1.832876000000011885e-01,1.028455880000000017e-01
1.833121000000015599e-01,1.028591920000000021e-01
1.833155000000011858e-01,1.028610709999999984e-01
1.833223000000004377e-01,1.028648290000000048e-01
1.833359000000006345e-01,1.028723440000000044e-01
1.833630000000011084e-01,1.028873740000000037e-01
1.834121000000000778e-01,1.029145790000000060e-01
1.834176000000001250e-01,1.029175850000000059e-01
1.834284000000003245e-01,1.029235970000000056e-01
1.834501000000006987e-01,1.029356190000000060e-01
1.834621000000001834e-01,1.029422700000000024e-01
1.834665000000008928e-01,1.029446749999999994e-01
1.834752000000006988e-01,1.029494829999999944e-01
1.834925000000003359e-01,1.029591009999999973e-01
1.835273000000012256e-01,1.029783350000000042e-01
1.835967000000013893e-01,1.030168020000000045e-01
1.837356999999999463e-01,1.030937239999999977e-01
1.840135000000005516e-01,1.032475280000000051e-01
1.845693000000016015e-01,1.035549719999999951e-01
1.856808000000004233e-01,1.041692189999999935e-01
1.879037000000015056e-01,1.053952479999999969e-01
1.903937000000011925e-01,1.067648459999999966e-01
1.903947000000005829e-01,1.067653949999999990e-01
1.903967000000010568e-01,1.067664940000000035e-01
1.904007000000003391e-01,1.067686909999999989e-01
1.904037000000002033e-01,1.067703390000000058e-01
1.904045000000013921e-01,1.067707779999999967e-01
1.904061000000004389e-01,1.067716570000000059e-01
1.904093000000001701e-01,1.067734149999999965e-01
1.904157000000013811e-01,1.067769300000000060e-01
1.904285000000003614e-01,1.067839599999999972e-01
1.904541000000000706e-01,1.067980210000000069e-01
1.905053000000011265e-01,1.068261409999999995e-01
1.906077000000016008e-01,1.068823760000000012e-01
1.908125000000008009e-01,1.069948289999999996e-01
1.912221000000009219e-01,1.072196630000000067e-01
1.920413000000011916e-01,1.076690510000000017e-01
1.922507000000009958e-01,1.077838629999999936e-01
1.923007000000011013e-01,1.078112729999999991e-01
1.923171000000012953e-01,1.078202540000000043e-01
1.923499000000000181e-01,1.078382170000000001e-01
1.924154000000008746e-01,1.078741410000000067e-01
1.925465000000008142e-01,1.079459829999999954e-01
1.928086000000008016e-01,1.080896390000000012e-01
1.933329000000006681e-01,1.083768440000000000e-01
1.943815000000004289e-01,1.089508430000000055e-01
1.964786000000000310e-01,1.100973299999999933e-01
1.993123000000009415e-01,1.116436719999999994e-01
1.993133000000003319e-01,1.116442170000000039e-01
1.993153000000008057e-01,1.116453069999999992e-01
1.993193000000000603e-01,1.116474880000000031e-01
1.993222999999999523e-01,1.116491230000000029e-01
1.993231000000011410e-01,1.116495589999999954e-01
1.993247000000001878e-01,1.116504309999999944e-01
1.993278999999999190e-01,1.116521760000000058e-01
1.993343000000011300e-01,1.116556650000000012e-01
1.993471000000001103e-01,1.116626420000000064e-01
1.993727000000015126e-01,1.116765970000000024e-01
1.994239000000008755e-01,1.117045069999999946e-01
1.995263000000013220e-01,1.117603239999999942e-01
1.997311000000005499e-01,1.118719469999999994e-01
2.001407000000006708e-01,1.120951530000000029e-01
2.008693000000000839e-01,1.124920680000000006e-01
2.009512000000011345e-01,1.125366839999999979e-01
2.011150000000015425e-01,1.126259109999999952e-01
2.011193000000006392e-01,1.126282210000000006e-01
2.011278000000005506e-01,1.126328389999999985e-01
2.011447000000004259e-01,1.126420749999999943e-01
2.011693000000007447e-01,1.126554490000000047e-01
2.011727000000003707e-01,1.126572960000000040e-01
2.011794000000013682e-01,1.126609910000000020e-01
2.011930000000015928e-01,1.126683789999999991e-01
2.012193000000008503e-01,1.126826769999999950e-01
2.012220000000009001e-01,1.126841549999999942e-01
2.012274000000009999e-01,1.126871110000000065e-01
2.012383000000011468e-01,1.126930210000000043e-01
2.012600000000015210e-01,1.127048429999999990e-01
2.012693000000009558e-01,1.127099049999999991e-01
2.012736000000000247e-01,1.127122690000000038e-01
2.012823000000015239e-01,1.127169979999999988e-01
2.012997000000011083e-01,1.127264550000000032e-01
2.013193000000010613e-01,1.127371320000000038e-01
2.013227000000006872e-01,1.127390229999999938e-01
2.013297000000015269e-01,1.127428060000000010e-01
2.013436000000015380e-01,1.127503710000000020e-01
2.013714000000015880e-01,1.127655020000000036e-01
2.014269000000000476e-01,1.127957619999999939e-01
2.015381000000002476e-01,1.128562810000000027e-01
2.017604000000006725e-01,1.129773089999999980e-01
2.020774000000011839e-01,1.131498890000000035e-01
2.022783000000010767e-01,1.132592310000000019e-01
2.024339000000013877e-01,1.133439059999999943e-01
2.026053000000005710e-01,1.134372000000000019e-01
2.027633000000011176e-01,1.135231859999999982e-01
2.030793000000005177e-01,1.136951419999999990e-01
2.034580000000007771e-01,1.139011389999999985e-01
2.040248000000002560e-01,1.142094959999999937e-01
2.048256000000015231e-01,1.146449600000000041e-01
2.064102000000008486e-01,1.155064630000000037e-01
2.082508000000004300e-01,1.165066770000000029e-01
2.082518000000015412e-01,1.165072199999999947e-01
2.082538000000003220e-01,1.165083070000000054e-01
2.082578000000012697e-01,1.165104799999999996e-01
2.082608000000011339e-01,1.165121100000000021e-01
2.082616000000006573e-01,1.165125439999999957e-01
2.082632000000013694e-01,1.165134139999999957e-01
2.082664000000011284e-01,1.165151519999999968e-01
2.082728000000006185e-01,1.165186289999999986e-01
2.082856000000013197e-01,1.165255830000000020e-01
2.083112000000010011e-01,1.165394919999999945e-01
2.083624000000003917e-01,1.165673079999999945e-01
2.084648000000008383e-01,1.166229389999999949e-01
2.086696000000000661e-01,1.167341979999999974e-01
2.090792000000001871e-01,1.169567009999999962e-01
2.098984000000004291e-01,1.174016529999999947e-01
2.100578000000001277e-01,1.174882230000000027e-01
2.101078000000002333e-01,1.175153780000000037e-01
2.101242000000004551e-01,1.175242759999999970e-01
2.101570000000008431e-01,1.175420709999999980e-01
2.102225000000000066e-01,1.175776619999999995e-01
2.103535999999999462e-01,1.176488430000000029e-01
2.106156999999999335e-01,1.177911979999999997e-01
2.111400000000014932e-01,1.180758850000000054e-01
2.121886000000012817e-01,1.186451550000000021e-01
2.142858000000008034e-01,1.197832100000000011e-01
2.171694000000001790e-01,1.213466629999999935e-01
2.171704000000012624e-01,1.213472049999999997e-01
2.171724000000000432e-01,1.213482879999999986e-01
2.171764000000010186e-01,1.213504559999999954e-01
2.171794000000008829e-01,1.213520820000000000e-01
2.171802000000004063e-01,1.213525149999999941e-01
2.171818000000011184e-01,1.213533819999999958e-01
2.171850000000008774e-01,1.213551159999999990e-01
2.171914000000003675e-01,1.213585840000000055e-01
2.172042000000010686e-01,1.213655200000000045e-01
2.172298000000007501e-01,1.213793930000000021e-01
2.172810000000001407e-01,1.214071359999999988e-01
2.173834000000005873e-01,1.214626220000000062e-01
2.175882000000015082e-01,1.215735839999999984e-01
2.179977999999999361e-01,1.217954759999999997e-01
2.187264000000010145e-01,1.221900600000000031e-01
2.188083000000003719e-01,1.222344139999999996e-01
2.189722000000007274e-01,1.223231179999999946e-01
2.189764000000015698e-01,1.223254129999999940e-01
2.189849000000014811e-01,1.223300040000000061e-01
2.190019000000013316e-01,1.223391860000000025e-01
2.190263999999999822e-01,1.223524819999999985e-01
2.190298000000013012e-01,1.223543180000000036e-01
2.190366000000005531e-01,1.223579909999999993e-01
2.190502000000007776e-01,1.223653360000000051e-01
2.190764000000000877e-01,1.223795500000000036e-01
2.190791000000001376e-01,1.223810189999999937e-01
2.190846000000001847e-01,1.223839570000000015e-01
2.190954000000004120e-01,1.223898330000000034e-01
2.191171000000007862e-01,1.224015849999999933e-01
2.191264000000001932e-01,1.224066169999999953e-01
2.191308000000009304e-01,1.224089680000000069e-01
2.191394000000007891e-01,1.224136680000000033e-01
