 frequency       v(Amag_dB)      v(Aarg)        
 7.60655691e+03 -1.01369411e+01 -3.85777191e+00 
 7.78196206e+03 -1.01372748e+01 -3.94669488e+00 
 7.96141200e+03 -1.01376241e+01 -4.03766583e+00 
 8.14500001e+03 -1.01379897e+01 -4.13073181e+00 
 8.33282151e+03 -1.01383723e+01 -4.22594092e+00 
 8.52497412e+03 -1.01387727e+01 -4.32334239e+00 
 8.72155772e+03 -1.01391918e+01 -4.42298654e+00 
 8.92267449e+03 -1.01396305e+01 -4.52492485e+00 
 9.12842895e+03 -1.01400896e+01 -4.62920997e+00 
 9.33892805e+03 -1.01405701e+01 -4.73589574e+00 
 9.55428121e+03 -1.01410730e+01 -4.84503724e+00 
 9.77460036e+03 -1.01415993e+01 -4.95669076e+00 
 1.00000000e+04 -1.01421502e+01 -5.07091392e+00 
 1.02305973e+04 -1.01427268e+01 -5.18776559e+00 
 1.04665121e+04 -1.01433302e+01 -5.30730602e+00 
 1.07078670e+04 -1.01439617e+01 -5.42959678e+00 
 1.09547876e+04 -1.01446227e+01 -5.55470087e+00 
 1.12074020e+04 -1.01453145e+01 -5.68268269e+00 
 1.14658417e+04 -1.01460385e+01 -5.81360809e+00 
 1.17302409e+04 -1.01467962e+01 -5.94754440e+00 
 1.20007371e+04 -1.01475893e+01 -6.08456049e+00 
 1.22774708e+04 -1.01484193e+01 -6.22472674e+00 
 1.25605860e+04 -1.01492879e+01 -6.36811514e+00 
 1.28502297e+04 -1.01501971e+01 -6.51479929e+00 
 1.31465525e+04 -1.01511485e+01 -6.66485441e+00 
 1.34497085e+04 -1.01521443e+01 -6.81835743e+00 
 1.37598551e+04 -1.01531865e+01 -6.97538698e+00 
 1.40771537e+04 -1.01542772e+01 -7.13602346e+00 
 1.44017690e+04 -1.01554186e+01 -7.30034903e+00 
 1.47338699e+04 -1.01566133e+01 -7.46844771e+00 
 1.50736290e+04 -1.01578635e+01 -7.64040534e+00 
 1.54212228e+04 -1.01591719e+01 -7.81630970e+00 
 1.57768320e+04 -1.01605413e+01 -7.99625047e+00 
 1.61406415e+04 -1.01619744e+01 -8.18031934e+00 
 1.65128404e+04 -1.01634741e+01 -8.36861000e+00 
 1.68936220e+04 -1.01650437e+01 -8.56121818e+00 
 1.72831844e+04 -1.01666862e+01 -8.75824172e+00 
 1.76817299e+04 -1.01684052e+01 -8.95978061e+00 
 1.80894658e+04 -1.01702042e+01 -9.16593698e+00 
 1.85066040e+04 -1.01720868e+01 -9.37681520e+00 
 1.89333613e+04 -1.01740569e+01 -9.59252190e+00 
 1.93699595e+04 -1.01761187e+01 -9.81316599e+00 
 1.98166255e+04 -1.01782763e+01 -1.00388587e+01 
 2.02735916e+04 -1.01805342e+01 -1.02697138e+01 
 2.07410951e+04 -1.01828970e+01 -1.05058472e+01 
 2.12193792e+04 -1.01853695e+01 -1.07473776e+01 
 2.17086923e+04 -1.01879570e+01 -1.09944259e+01 
 2.22092889e+04 -1.01906646e+01 -1.12471158e+01 
 2.27214291e+04 -1.01934979e+01 -1.15055735e+01 
