 v-sweep         v(vinp)         v(voutp)        v(voutn)       
 7.61000000e-01  1.13050000e+00  1.43200235e+00  1.10883748e-01 
 7.62000000e-01  1.13100000e+00  1.43204645e+00  1.10789922e-01 
 7.63000000e-01  1.13150000e+00  1.43209034e+00  1.10696369e-01 
 7.64000000e-01  1.13200000e+00  1.43213403e+00  1.10603086e-01 
 7.65000000e-01  1.13250000e+00  1.43217751e+00  1.10510074e-01 
 7.66000000e-01  1.13300000e+00  1.43222079e+00  1.10417331e-01 
 7.67000000e-01  1.13350000e+00  1.43226387e+00  1.10324856e-01 
 7.68000000e-01  1.13400000e+00  1.43230675e+00  1.10232649e-01 
 7.69000000e-01  1.13450000e+00  1.43234943e+00  1.10140708e-01 
 7.70000000e-01  1.13500000e+00  1.43239191e+00  1.10049033e-01 
 7.71000000e-01  1.13550000e+00  1.43243418e+00  1.09957622e-01 
 7.72000000e-01  1.13600000e+00  1.43247626e+00  1.09866476e-01 
 7.73000000e-01  1.13650000e+00  1.43251814e+00  1.09775592e-01 
 7.74000000e-01  1.13700000e+00  1.43255982e+00  1.09684970e-01 
 7.75000000e-01  1.13750000e+00  1.43260131e+00  1.09594610e-01 
 7.76000000e-01  1.13800000e+00  1.43264260e+00  1.09504510e-01 
 7.77000000e-01  1.13850000e+00  1.43268369e+00  1.09414669e-01 
 7.78000000e-01  1.13900000e+00  1.43272459e+00  1.09325086e-01 
 7.79000000e-01  1.13950000e+00  1.43276530e+00  1.09235761e-01 
 7.80000000e-01  1.14000000e+00  1.43280581e+00  1.09146693e-01 
 7.81000000e-01  1.14050000e+00  1.43284613e+00  1.09057880e-01 
 7.82000000e-01  1.14100000e+00  1.43288625e+00  1.08969322e-01 
 7.83000000e-01  1.14150000e+00  1.43292619e+00  1.08881018e-01 
 7.84000000e-01  1.14200000e+00  1.43296593e+00  1.08792967e-01 
 7.85000000e-01  1.14250000e+00  1.43300548e+00  1.08705168e-01 
 7.86000000e-01  1.14300000e+00  1.43304485e+00  1.08617620e-01 
 7.87000000e-01  1.14350000e+00  1.43308402e+00  1.08530323e-01 
 7.88000000e-01  1.14400000e+00  1.43312301e+00  1.08443274e-01 
 7.89000000e-01  1.14450000e+00  1.43316181e+00  1.08356474e-01 
 7.90000000e-01  1.14500000e+00  1.43320042e+00  1.08269922e-01 
 7.91000000e-01  1.14550000e+00  1.43323884e+00  1.08183616e-01 
 7.92000000e-01  1.14600000e+00  1.43327708e+00  1.08097556e-01 
 7.93000000e-01  1.14650000e+00  1.43331514e+00  1.08011741e-01 
 7.94000000e-01  1.14700000e+00  1.43335301e+00  1.07926170e-01 
 7.95000000e-01  1.14750000e+00  1.43339069e+00  1.07840841e-01 
 7.96000000e-01  1.14800000e+00  1.43342820e+00  1.07755755e-01 
 7.97000000e-01  1.14850000e+00  1.43346552e+00  1.07670909e-01 
 7.98000000e-01  1.14900000e+00  1.43350265e+00  1.07586304e-01 
 7.99000000e-01  1.14950000e+00  1.43353961e+00  1.07501938e-01 
 8.00000000e-01  1.15000000e+00  1.43357639e+00  1.07417811e-01 
 8.01000000e-01  1.15050000e+00  1.43361299e+00  1.07333921e-01 
 8.02000000e-01  1.15100000e+00  1.43364941e+00  1.07250268e-01 
 8.03000000e-01  1.15150000e+00  1.43368564e+00  1.07166850e-01 
 8.04000000e-01  1.15200000e+00  1.43372171e+00  1.07083667e-01 
 8.05000000e-01  1.15250000e+00  1.43375759e+00  1.07000717e-01 
 8.06000000e-01  1.15300000e+00  1.43379330e+00  1.06918001e-01 
 8.07000000e-01  1.15350000e+00  1.43382883e+00  1.06835516e-01 
 8.08000000e-01  1.15400000e+00  1.43386419e+00  1.06753263e-01 
 8.09000000e-01  1.15450000e+00  1.43389937e+00  1.06671239e-01 
 8.10000000e-01  1.15500000e+00  1.43393438e+00  1.06589445e-01 
 8.11000000e-01  1.15550000e+00  1.43396921e+00  1.06507880e-01 
 8.12000000e-01  1.15600000e+00  1.43400387e+00  1.06426541e-01 
 8.13000000e-01  1.15650000e+00  1.43403836e+00  1.06345429e-01 
 8.14000000e-01  1.15700000e+00  1.43407268e+00  1.06264543e-01 
 8.15000000e-01  1.15750000e+00  1.43410683e+00  1.06183881e-01 
 8.16000000e-01  1.15800000e+00  1.43414080e+00  1.06103443e-01 
 8.17000000e-01  1.15850000e+00  1.43417461e+00  1.06023228e-01 
 8.18000000e-01  1.15900000e+00  1.43420825e+00  1.05943234e-01 
 8.19000000e-01  1.15950000e+00  1.43424172e+00  1.05863462e-01 
 8.20000000e-01  1.16000000e+00  1.43427502e+00  1.05783909e-01 
 8.21000000e-01  1.16050000e+00  1.43430816e+00  1.05704576e-01 
 8.22000000e-01  1.16100000e+00  1.43434113e+00  1.05625461e-01 
 8.23000000e-01  1.16150000e+00  1.43437393e+00  1.05546564e-01 
 8.24000000e-01  1.16200000e+00  1.43440657e+00  1.05467883e-01 
 8.25000000e-01  1.16250000e+00  1.43443904e+00  1.05389417e-01 
 8.26000000e-01  1.16300000e+00  1.43447135e+00  1.05311166e-01 
 8.27000000e-01  1.16350000e+00  1.43450350e+00  1.05233128e-01 
 8.28000000e-01  1.16400000e+00  1.43453548e+00  1.05155304e-01 
 8.29000000e-01  1.16450000e+00  1.43456730e+00  1.05077691e-01 
 8.30000000e-01  1.16500000e+00  1.43459896e+00  1.05000289e-01 
 8.31000000e-01  1.16550000e+00  1.43463046e+00  1.04923098e-01 
 8.32000000e-01  1.16600000e+00  1.43466180e+00  1.04846115e-01 
 8.33000000e-01  1.16650000e+00  1.43469298e+00  1.04769341e-01 
 8.34000000e-01  1.16700000e+00  1.43472400e+00  1.04692774e-01 
 8.35000000e-01  1.16750000e+00  1.43475486e+00  1.04616413e-01 
 8.36000000e-01  1.16800000e+00  1.43478557e+00  1.04540258e-01 
 8.37000000e-01  1.16850000e+00  1.43481612e+00  1.04464308e-01 
 8.38000000e-01  1.16900000e+00  1.43484651e+00  1.04388562e-01 
 8.39000000e-01  1.16950000e+00  1.43487674e+00  1.04313018e-01 
 8.40000000e-01  1.17000000e+00  1.43490682e+00  1.04237676e-01 
 8.41000000e-01  1.17050000e+00  1.43493675e+00  1.04162536e-01 
 8.42000000e-01  1.17100000e+00  1.43496652e+00  1.04087596e-01 
 8.43000000e-01  1.17150000e+00  1.43499614e+00  1.04012855e-01 
 8.44000000e-01  1.17200000e+00  1.43502561e+00  1.03938312e-01 
 8.45000000e-01  1.17250000e+00  1.43505492e+00  1.03863967e-01 
 8.46000000e-01  1.17300000e+00  1.43508408e+00  1.03789818e-01 
 8.47000000e-01  1.17350000e+00  1.43511309e+00  1.03715866e-01 
 8.48000000e-01  1.17400000e+00  1.43514195e+00  1.03642108e-01 
 8.49000000e-01  1.17450000e+00  1.43517066e+00  1.03568544e-01 
 8.50000000e-01  1.17500000e+00  1.43519923e+00  1.03495173e-01 
 8.51000000e-01  1.17550000e+00  1.43522764e+00  1.03421995e-01 
 8.52000000e-01  1.17600000e+00  1.43525590e+00  1.03349008e-01 
 8.53000000e-01  1.17650000e+00  1.43528402e+00  1.03276212e-01 
 8.54000000e-01  1.17700000e+00  1.43531199e+00  1.03203605e-01 
 8.55000000e-01  1.17750000e+00  1.43533982e+00  1.03131187e-01 
 8.56000000e-01  1.17800000e+00  1.43536749e+00  1.03058957e-01 
 8.57000000e-01  1.17850000e+00  1.43539503e+00  1.02986914e-01 
 8.58000000e-01  1.17900000e+00  1.43542242e+00  1.02915057e-01 
 8.59000000e-01  1.17950000e+00  1.43544966e+00  1.02843385e-01 
 8.60000000e-01  1.18000000e+00  1.43547677e+00  1.02771898e-01 
 8.61000000e-01  1.18050000e+00  1.43550373e+00  1.02700595e-01 
 8.62000000e-01  1.18100000e+00  1.43553054e+00  1.02629475e-01 
 8.63000000e-01  1.18150000e+00  1.43555722e+00  1.02558536e-01 
 8.64000000e-01  1.18200000e+00  1.43558375e+00  1.02487779e-01 
 8.65000000e-01  1.18250000e+00  1.43561015e+00  1.02417201e-01 
 8.66000000e-01  1.18300000e+00  1.43563640e+00  1.02346804e-01 
 8.67000000e-01  1.18350000e+00  1.43566252e+00  1.02276585e-01 
 8.68000000e-01  1.18400000e+00  1.43568849e+00  1.02206543e-01 
 8.69000000e-01  1.18450000e+00  1.43571433e+00  1.02136679e-01 
 8.70000000e-01  1.18500000e+00  1.43574003e+00  1.02066991e-01 
 8.71000000e-01  1.18550000e+00  1.43576560e+00  1.01997478e-01 
 8.72000000e-01  1.18600000e+00  1.43579102e+00  1.01928139e-01 
 8.73000000e-01  1.18650000e+00  1.43581631e+00  1.01858974e-01 
 8.74000000e-01  1.18700000e+00  1.43584147e+00  1.01789983e-01 
 8.75000000e-01  1.18750000e+00  1.43586649e+00  1.01721163e-01 
 8.76000000e-01  1.18800000e+00  1.43589138e+00  1.01652514e-01 
 8.77000000e-01  1.18850000e+00  1.43591613e+00  1.01584036e-01 
 8.78000000e-01  1.18900000e+00  1.43594075e+00  1.01515727e-01 
 8.79000000e-01  1.18950000e+00  1.43596524e+00  1.01447588e-01 
 8.80000000e-01  1.19000000e+00  1.43598959e+00  1.01379616e-01 
 8.81000000e-01  1.19050000e+00  1.43601382e+00  1.01311812e-01 
 8.82000000e-01  1.19100000e+00  1.43603791e+00  1.01244174e-01 
 8.83000000e-01  1.19150000e+00  1.43606187e+00  1.01176702e-01 
 8.84000000e-01  1.19200000e+00  1.43608571e+00  1.01109395e-01 
 8.85000000e-01  1.19250000e+00  1.43610941e+00  1.01042252e-01 
 8.86000000e-01  1.19300000e+00  1.43613298e+00  1.00975272e-01 
 8.87000000e-01  1.19350000e+00  1.43615643e+00  1.00908455e-01 
 8.88000000e-01  1.19400000e+00  1.43617975e+00  1.00841800e-01 
 8.89000000e-01  1.19450000e+00  1.43620294e+00  1.00775306e-01 
 8.90000000e-01  1.19500000e+00  1.43622600e+00  1.00708972e-01 
 8.91000000e-01  1.19550000e+00  1.43624894e+00  1.00642798e-01 
 8.92000000e-01  1.19600000e+00  1.43627175e+00  1.00576783e-01 
 8.93000000e-01  1.19650000e+00  1.43629444e+00  1.00510926e-01 
 8.94000000e-01  1.19700000e+00  1.43631700e+00  1.00445226e-01 
 8.95000000e-01  1.19750000e+00  1.43633944e+00  1.00379683e-01 
 8.96000000e-01  1.19800000e+00  1.43636176e+00  1.00314296e-01 
 8.97000000e-01  1.19850000e+00  1.43638395e+00  1.00249064e-01 
 8.98000000e-01  1.19900000e+00  1.43640602e+00  1.00183986e-01 
 8.99000000e-01  1.19950000e+00  1.43642796e+00  1.00119062e-01 
 9.00000000e-01  1.20000000e+00  1.43644979e+00  1.00054292e-01 
 9.01000000e-01  1.20050000e+00  1.43647149e+00  9.99896731e-02 
 9.02000000e-01  1.20100000e+00  1.43649308e+00  9.99252062e-02 
 9.03000000e-01  1.20150000e+00  1.43651454e+00  9.98608902e-02 
 9.04000000e-01  1.20200000e+00  1.43653588e+00  9.97967243e-02 
 9.05000000e-01  1.20250000e+00  1.43655711e+00  9.97327080e-02 
 9.06000000e-01  1.20300000e+00  1.43657821e+00  9.96688405e-02 
 9.07000000e-01  1.20350000e+00  1.43659920e+00  9.96051211e-02 
 9.08000000e-01  1.20400000e+00  1.43662007e+00  9.95415492e-02 
 9.09000000e-01  1.20450000e+00  1.43664083e+00  9.94781240e-02 
 9.10000000e-01  1.20500000e+00  1.43666146e+00  9.94148449e-02 
 9.11000000e-01  1.20550000e+00  1.43668198e+00  9.93517112e-02 
 9.12000000e-01  1.20600000e+00  1.43670239e+00  9.92887223e-02 
 9.13000000e-01  1.20650000e+00  1.43672267e+00  9.92258775e-02 
 9.14000000e-01  1.20700000e+00  1.43674285e+00  9.91631761e-02 
 9.15000000e-01  1.20750000e+00  1.43676291e+00  9.91006175e-02 
 9.16000000e-01  1.20800000e+00  1.43678285e+00  9.90382010e-02 
 9.17000000e-01  1.20850000e+00  1.43680269e+00  9.89759260e-02 
 9.18000000e-01  1.20900000e+00  1.43682240e+00  9.89137918e-02 
 9.19000000e-01  1.20950000e+00  1.43684201e+00  9.88517979e-02 
 9.20000000e-01  1.21000000e+00  1.43686151e+00  9.87899435e-02 
 9.21000000e-01  1.21050000e+00  1.43688089e+00  9.87282281e-02 
 9.22000000e-01  1.21100000e+00  1.43690016e+00  9.86666510e-02 
 9.23000000e-01  1.21150000e+00  1.43691932e+00  9.86052116e-02 
 9.24000000e-01  1.21200000e+00  1.43693837e+00  9.85439092e-02 
 9.25000000e-01  1.21250000e+00  1.43695731e+00  9.84827434e-02 
 9.26000000e-01  1.21300000e+00  1.43697615e+00  9.84217134e-02 
 9.27000000e-01  1.21350000e+00  1.43699487e+00  9.83608187e-02 
 9.28000000e-01  1.21400000e+00  1.43701348e+00  9.83000586e-02 
 9.29000000e-01  1.21450000e+00  1.43703199e+00  9.82394326e-02 
 9.30000000e-01  1.21500000e+00  1.43705039e+00  9.81789400e-02 
 9.31000000e-01  1.21550000e+00  1.43706868e+00  9.81185804e-02 
 9.32000000e-01  1.21600000e+00  1.43708687e+00  9.80583530e-02 
 9.33000000e-01  1.21650000e+00  1.43710494e+00  9.79982574e-02 
 9.34000000e-01  1.21700000e+00  1.43712292e+00  9.79382929e-02 
 9.35000000e-01  1.21750000e+00  1.43714078e+00  9.78784590e-02 
 9.36000000e-01  1.21800000e+00  1.43715855e+00  9.78187550e-02 
 9.37000000e-01  1.21850000e+00  1.43717620e+00  9.77591805e-02 
 9.38000000e-01  1.21900000e+00  1.43719376e+00  9.76997349e-02 
 9.39000000e-01  1.21950000e+00  1.43721121e+00  9.76404177e-02 
 9.40000000e-01  1.22000000e+00  1.43722855e+00  9.75812281e-02 
 9.41000000e-01  1.22050000e+00  1.43724580e+00  9.75221658e-02 
 9.42000000e-01  1.22100000e+00  1.43726294e+00  9.74632302e-02 
 9.43000000e-01  1.22150000e+00  1.43727998e+00  9.74044207e-02 
 9.44000000e-01  1.22200000e+00  1.43729692e+00  9.73457368e-02 
 9.45000000e-01  1.22250000e+00  1.43731375e+00  9.72871780e-02 
 9.46000000e-01  1.22300000e+00  1.43733049e+00  9.72287437e-02 
 9.47000000e-01  1.22350000e+00  1.43734712e+00  9.71704334e-02 
 9.48000000e-01  1.22400000e+00  1.43736366e+00  9.71122466e-02 
 9.49000000e-01  1.22450000e+00  1.43738009e+00  9.70541828e-02 
 9.50000000e-01  1.22500000e+00  1.43739643e+00  9.69962414e-02 
 9.51000000e-01  1.22550000e+00  1.43741267e+00  9.69384220e-02 
 9.52000000e-01  1.22600000e+00  1.43742880e+00  9.68807239e-02 
 9.53000000e-01  1.22650000e+00  1.43744485e+00  9.68231468e-02 
 9.54000000e-01  1.22700000e+00  1.43746079e+00  9.67656902e-02 
 9.55000000e-01  1.22750000e+00  1.43747663e+00  9.67083534e-02 
 9.56000000e-01  1.22800000e+00  1.43749238e+00  9.66511361e-02 
 9.57000000e-01  1.22850000e+00  1.43750804e+00  9.65940378e-02 
 9.58000000e-01  1.22900000e+00  1.43752359e+00  9.65370579e-02 
 9.59000000e-01  1.22950000e+00  1.43753905e+00  9.64801959e-02 
 9.60000000e-01  1.23000000e+00  1.43755442e+00  9.64234515e-02 
 9.61000000e-01  1.23050000e+00  1.43756969e+00  9.63668240e-02 
 9.62000000e-01  1.23100000e+00  1.43758487e+00  9.63103131e-02 
 9.63000000e-01  1.23150000e+00  1.43759995e+00  9.62539183e-02 
 9.64000000e-01  1.23200000e+00  1.43761494e+00  9.61976391e-02 
 9.65000000e-01  1.23250000e+00  1.43762983e+00  9.61414750e-02 
 9.66000000e-01  1.23300000e+00  1.43764463e+00  9.60854256e-02 
 9.67000000e-01  1.23350000e+00  1.43765934e+00  9.60294903e-02 
 9.68000000e-01  1.23400000e+00  1.43767396e+00  9.59736689e-02 
 9.69000000e-01  1.23450000e+00  1.43768849e+00  9.59179608e-02 
 9.70000000e-01  1.23500000e+00  1.43770292e+00  9.58623655e-02 
 9.71000000e-01  1.23550000e+00  1.43771726e+00  9.58068826e-02 
 9.72000000e-01  1.23600000e+00  1.43773151e+00  9.57515117e-02 
 9.73000000e-01  1.23650000e+00  1.43774568e+00  9.56962523e-02 
 9.74000000e-01  1.23700000e+00  1.43775975e+00  9.56411040e-02 
 9.75000000e-01  1.23750000e+00  1.43777373e+00  9.55860664e-02 
 9.76000000e-01  1.23800000e+00  1.43778762e+00  9.55311389e-02 
 9.77000000e-01  1.23850000e+00  1.43780143e+00  9.54763213e-02 
 9.78000000e-01  1.23900000e+00  1.43781514e+00  9.54216130e-02 
 9.79000000e-01  1.23950000e+00  1.43782877e+00  9.53670137e-02 
 9.80000000e-01  1.24000000e+00  1.43784231e+00  9.53125229e-02 
 9.81000000e-01  1.24050000e+00  1.43785576e+00  9.52581402e-02 
 9.82000000e-01  1.24100000e+00  1.43786913e+00  9.52038652e-02 
 9.83000000e-01  1.24150000e+00  1.43788241e+00  9.51496974e-02 
 9.84000000e-01  1.24200000e+00  1.43789560e+00  9.50956366e-02 
 9.85000000e-01  1.24250000e+00  1.43790871e+00  9.50416821e-02 
 9.86000000e-01  1.24300000e+00  1.43792173e+00  9.49878337e-02 
 9.87000000e-01  1.24350000e+00  1.43793466e+00  9.49340910e-02 
 9.88000000e-01  1.24400000e+00  1.43794752e+00  9.48804535e-02 
 9.89000000e-01  1.24450000e+00  1.43796028e+00  9.48269208e-02 
 9.90000000e-01  1.24500000e+00  1.43797296e+00  9.47734926e-02 
 9.91000000e-01  1.24550000e+00  1.43798556e+00  9.47201684e-02 
 9.92000000e-01  1.24600000e+00  1.43799808e+00  9.46669479e-02 
 9.93000000e-01  1.24650000e+00  1.43801051e+00  9.46138306e-02 
 9.94000000e-01  1.24700000e+00  1.43802286e+00  9.45608163e-02 
 9.95000000e-01  1.24750000e+00  1.43803513e+00  9.45079044e-02 
 9.96000000e-01  1.24800000e+00  1.43804732e+00  9.44550946e-02 
 9.97000000e-01  1.24850000e+00  1.43805942e+00  9.44023866e-02 
 9.98000000e-01  1.24900000e+00  1.43807144e+00  9.43497799e-02 
 9.99000000e-01  1.24950000e+00  1.43808339e+00  9.42972742e-02 
 1.00000000e+00  1.25000000e+00  1.43809525e+00  9.42448691e-02 
 1.00100000e+00  1.25050000e+00  1.43810703e+00  9.41925642e-02 
 1.00200000e+00  1.25100000e+00  1.43811873e+00  9.41403592e-02 
 1.00300000e+00  1.25150000e+00  1.43813036e+00  9.40882536e-02 
 1.00400000e+00  1.25200000e+00  1.43814190e+00  9.40362472e-02 
 1.00500000e+00  1.25250000e+00  1.43815337e+00  9.39843395e-02 
 1.00600000e+00  1.25300000e+00  1.43816476e+00  9.39325302e-02 
 1.00700000e+00  1.25350000e+00  1.43817607e+00  9.38808189e-02 
 1.00800000e+00  1.25400000e+00  1.43818730e+00  9.38292053e-02 
 1.00900000e+00  1.25450000e+00  1.43819845e+00  9.37776890e-02 
 1.01000000e+00  1.25500000e+00  1.43820953e+00  9.37262696e-02 
 1.01100000e+00  1.25550000e+00  1.43822053e+00  9.36749469e-02 
 1.01200000e+00  1.25600000e+00  1.43823146e+00  9.36237204e-02 
 1.01300000e+00  1.25650000e+00  1.43824231e+00  9.35725897e-02 
 1.01400000e+00  1.25700000e+00  1.43825309e+00  9.35215546e-02 
 1.01500000e+00  1.25750000e+00  1.43826379e+00  9.34706147e-02 
 1.01600000e+00  1.25800000e+00  1.43827441e+00  9.34197697e-02 
 1.01700000e+00  1.25850000e+00  1.43828496e+00  9.33690191e-02 
 1.01800000e+00  1.25900000e+00  1.43829544e+00  9.33183627e-02 
 1.01900000e+00  1.25950000e+00  1.43830585e+00  9.32678002e-02 
 1.02000000e+00  1.26000000e+00  1.43831618e+00  9.32173310e-02 
 1.02100000e+00  1.26050000e+00  1.43832644e+00  9.31669551e-02 
 1.02200000e+00  1.26100000e+00  1.43833663e+00  9.31166719e-02 
 1.02300000e+00  1.26150000e+00  1.43834674e+00  9.30664812e-02 
 1.02400000e+00  1.26200000e+00  1.43835678e+00  9.30163826e-02 
 1.02500000e+00  1.26250000e+00  1.43836676e+00  9.29663758e-02 
 1.02600000e+00  1.26300000e+00  1.43837666e+00  9.29164604e-02 
 1.02700000e+00  1.26350000e+00  1.43838649e+00  9.28666362e-02 
 1.02800000e+00  1.26400000e+00  1.43839625e+00  9.28169028e-02 
 1.02900000e+00  1.26450000e+00  1.43840594e+00  9.27672599e-02 
 1.03000000e+00  1.26500000e+00  1.43841557e+00  9.27177071e-02 
 1.03100000e+00  1.26550000e+00  1.43842512e+00  9.26682441e-02 
 1.03200000e+00  1.26600000e+00  1.43843460e+00  9.26188707e-02 
 1.03300000e+00  1.26650000e+00  1.43844402e+00  9.25695864e-02 
 1.03400000e+00  1.26700000e+00  1.43845337e+00  9.25203909e-02 
 1.03500000e+00  1.26750000e+00  1.43846265e+00  9.24712840e-02 
 1.03600000e+00  1.26800000e+00  1.43847187e+00  9.24222653e-02 
 1.03700000e+00  1.26850000e+00  1.43848102e+00  9.23733346e-02 
 1.03800000e+00  1.26900000e+00  1.43849010e+00  9.23244913e-02 
 1.03900000e+00  1.26950000e+00  1.43849912e+00  9.22757354e-02 
 1.04000000e+00  1.27000000e+00  1.43850807e+00  9.22270664e-02 
 1.04100000e+00  1.27050000e+00  1.43851696e+00  9.21784841e-02 
 1.04200000e+00  1.27100000e+00  1.43852578e+00  9.21299880e-02 
 1.04300000e+00  1.27150000e+00  1.43853454e+00  9.20815780e-02 
 1.04400000e+00  1.27200000e+00  1.43854323e+00  9.20332538e-02 
 1.04500000e+00  1.27250000e+00  1.43855186e+00  9.19850149e-02 
 1.04600000e+00  1.27300000e+00  1.43856043e+00  9.19368611e-02 
 1.04700000e+00  1.27350000e+00  1.43856894e+00  9.18887921e-02 
 1.04800000e+00  1.27400000e+00  1.43857738e+00  9.18408076e-02 
 1.04900000e+00  1.27450000e+00  1.43858576e+00  9.17929072e-02 
 1.05000000e+00  1.27500000e+00  1.43859408e+00  9.17450908e-02 
 1.05100000e+00  1.27550000e+00  1.43860234e+00  9.16973579e-02 
 1.05200000e+00  1.27600000e+00  1.43861054e+00  9.16497083e-02 
 1.05300000e+00  1.27650000e+00  1.43861868e+00  9.16021417e-02 
 1.05400000e+00  1.27700000e+00  1.43862675e+00  9.15546578e-02 
 1.05500000e+00  1.27750000e+00  1.43863477e+00  9.15072563e-02 
 1.05600000e+00  1.27800000e+00  1.43864273e+00  9.14599368e-02 
 1.05700000e+00  1.27850000e+00  1.43865064e+00  9.14126992e-02 
 1.05800000e+00  1.27900000e+00  1.43865848e+00  9.13655431e-02 
 1.05900000e+00  1.27950000e+00  1.43866626e+00  9.13184682e-02 
 1.06000000e+00  1.28000000e+00  1.43867399e+00  9.12714742e-02 
 1.06100000e+00  1.28050000e+00  1.43868166e+00  9.12245609e-02 
 1.06200000e+00  1.28100000e+00  1.43868928e+00  9.11777279e-02 
 1.06300000e+00  1.28150000e+00  1.43869684e+00  9.11309750e-02 
 1.06400000e+00  1.28200000e+00  1.43870434e+00  9.10843018e-02 
 1.06500000e+00  1.28250000e+00  1.43871179e+00  9.10377082e-02 
 1.06600000e+00  1.28300000e+00  1.43871918e+00  9.09911937e-02 
 1.06700000e+00  1.28350000e+00  1.43872652e+00  9.09447582e-02 
 1.06800000e+00  1.28400000e+00  1.43873380e+00  9.08984014e-02 
 1.06900000e+00  1.28450000e+00  1.43874103e+00  9.08521229e-02 
 1.07000000e+00  1.28500000e+00  1.43874821e+00  9.08059225e-02 
 1.07100000e+00  1.28550000e+00  1.43875533e+00  9.07597999e-02 
 1.07200000e+00  1.28600000e+00  1.43876240e+00  9.07137548e-02 
 1.07300000e+00  1.28650000e+00  1.43876942e+00  9.06677871e-02 
 1.07400000e+00  1.28700000e+00  1.43877639e+00  9.06218963e-02 
 1.07500000e+00  1.28750000e+00  1.43878331e+00  9.05760822e-02 
 1.07600000e+00  1.28800000e+00  1.43879017e+00  9.05303446e-02 
 1.07700000e+00  1.28850000e+00  1.43879699e+00  9.04846831e-02 
 1.07800000e+00  1.28900000e+00  1.43880375e+00  9.04390975e-02 
 1.07900000e+00  1.28950000e+00  1.43881047e+00  9.03935876e-02 
 1.08000000e+00  1.29000000e+00  1.43881713e+00  9.03481531e-02 
 1.08100000e+00  1.29050000e+00  1.43882375e+00  9.03027937e-02 
 1.08200000e+00  1.29100000e+00  1.43883032e+00  9.02575091e-02 
 1.08300000e+00  1.29150000e+00  1.43883684e+00  9.02122991e-02 
 1.08400000e+00  1.29200000e+00  1.43884331e+00  9.01671634e-02 
 1.08500000e+00  1.29250000e+00  1.43884974e+00  9.01221018e-02 
 1.08600000e+00  1.29300000e+00  1.43885611e+00  9.00771140e-02 
 1.08700000e+00  1.29350000e+00  1.43886245e+00  9.00321998e-02 
 1.08800000e+00  1.29400000e+00  1.43886873e+00  8.99873588e-02 
 1.08900000e+00  1.29450000e+00  1.43887497e+00  8.99425909e-02 
 1.09000000e+00  1.29500000e+00  1.43888117e+00  8.98978958e-02 
 1.09100000e+00  1.29550000e+00  1.43888732e+00  8.98532731e-02 
 1.09200000e+00  1.29600000e+00  1.43889343e+00  8.98087228e-02 
 1.09300000e+00  1.29650000e+00  1.43889949e+00  8.97642445e-02 
 1.09400000e+00  1.29700000e+00  1.43890551e+00  8.97198380e-02 
 1.09500000e+00  1.29750000e+00  1.43891148e+00  8.96755031e-02 
 1.09600000e+00  1.29800000e+00  1.43891741e+00  8.96312394e-02 
 1.09700000e+00  1.29850000e+00  1.43892330e+00  8.95870468e-02 
 1.09800000e+00  1.29900000e+00  1.43892915e+00  8.95429250e-02 
 1.09900000e+00  1.29950000e+00  1.43893496e+00  8.94988737e-02 
 1.10000000e+00  1.30000000e+00  1.43894072e+00  8.94548928e-02 
 1.10100000e+00  1.30050000e+00  1.43894645e+00  8.94109820e-02 
 1.10200000e+00  1.30100000e+00  1.43895213e+00  8.93671410e-02 
 1.10300000e+00  1.30150000e+00  1.43895777e+00  8.93233697e-02 
 1.10400000e+00  1.30200000e+00  1.43896338e+00  8.92796677e-02 
 1.10500000e+00  1.30250000e+00  1.43896894e+00  8.92360349e-02 
 1.10600000e+00  1.30300000e+00  1.43897447e+00  8.91924710e-02 
 1.10700000e+00  1.30350000e+00  1.43897995e+00  8.91489759e-02 
 1.10800000e+00  1.30400000e+00  1.43898540e+00  8.91055491e-02 
 1.10900000e+00  1.30450000e+00  1.43899081e+00  8.90621906e-02 
 1.11000000e+00  1.30500000e+00  1.43899619e+00  8.90189002e-02 
 1.11100000e+00  1.30550000e+00  1.43900152e+00  8.89756775e-02 
 1.11200000e+00  1.30600000e+00  1.43900682e+00  8.89325224e-02 
 1.11300000e+00  1.30650000e+00  1.43901208e+00  8.88894346e-02 
 1.11400000e+00  1.30700000e+00  1.43901731e+00  8.88464140e-02 
 1.11500000e+00  1.30750000e+00  1.43902250e+00  8.88034602e-02 
 1.11600000e+00  1.30800000e+00  1.43902766e+00  8.87605732e-02 
 1.11700000e+00  1.30850000e+00  1.43903278e+00  8.87177527e-02 
 1.11800000e+00  1.30900000e+00  1.43903787e+00  8.86749984e-02 
 1.11900000e+00  1.30950000e+00  1.43904292e+00  8.86323101e-02 
 1.12000000e+00  1.31000000e+00  1.43904794e+00  8.85896877e-02 
 1.12100000e+00  1.31050000e+00  1.43905293e+00  8.85471310e-02 
 1.12200000e+00  1.31100000e+00  1.43905788e+00  8.85046396e-02 
 1.12300000e+00  1.31150000e+00  1.43906280e+00  8.84622135e-02 
 1.12400000e+00  1.31200000e+00  1.43906769e+00  8.84198524e-02 
 1.12500000e+00  1.31250000e+00  1.43907255e+00  8.83775561e-02 
 1.12600000e+00  1.31300000e+00  1.43907737e+00  8.83353245e-02 
 1.12700000e+00  1.31350000e+00  1.43908216e+00  8.82931572e-02 
