 time            v(vin)          v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 1.56168726e-05 -2.22290308e-01 -0.00000000e+00  1.50000000e+00  1.03293631e+00  4.91860431e-01  5.41075878e-01 
 1.56210937e-05 -2.19914372e-01 -0.00000000e+00  1.50000000e+00  1.03226827e+00  4.92372318e-01  5.39895954e-01 
 1.56211496e-05 -2.19882946e-01  1.50000000e-01  1.35000000e+00  1.03225941e+00  4.92379113e-01  5.39880296e-01 
 1.56212612e-05 -2.19820092e-01  4.50000000e-01  1.05000000e+00  1.03224168e+00  4.92392703e-01  5.39848975e-01 
 1.56214844e-05 -2.19694378e-01  1.05000000e+00  4.50000000e-01  1.03220621e+00  4.92419892e-01  5.39786318e-01 
 1.56216518e-05 -2.19600089e-01  1.50000000e+00  2.22044605e-16  1.03217960e+00  4.92440292e-01  5.39739310e-01 
 1.56216964e-05 -2.19574945e-01  1.50000000e+00  2.22044605e-16  1.03217251e+00  4.92445734e-01  5.39726771e-01 
 1.56217857e-05 -2.19524655e-01  1.50000000e+00  2.22044605e-16  1.03215831e+00  4.92456619e-01  5.39701693e-01 
 1.56219643e-05 -2.19424072e-01  1.50000000e+00  2.22044605e-16  1.03212992e+00  4.92478395e-01  5.39651525e-01 
 1.56223214e-05 -2.19222894e-01  1.50000000e+00  2.22044605e-16  1.03207312e+00  4.92521972e-01  5.39551144e-01 
 1.56229049e-05 -2.18894181e-01  1.50000000e+00  2.22044605e-16  1.03198025e+00  4.92593232e-01  5.39387022e-01 
 1.56236454e-05 -2.18476968e-01  1.50000000e+00  2.22044605e-16  1.03186229e+00  4.92683763e-01  5.39178525e-01 
 1.56249430e-05 -2.17745661e-01  1.50000000e+00  2.22044605e-16  1.03165522e+00  4.92842640e-01  5.38812575e-01 
 1.56274753e-05 -2.16317832e-01  1.50000000e+00  2.22044605e-16  1.03124991e+00  4.93153551e-01  5.38096363e-01 
 1.56283482e-05 -2.15825421e-01  1.50000000e+00  9.10760356e-12  1.03110985e+00  4.93261015e-01  5.37848833e-01 
 1.56284040e-05 -2.15793940e-01  1.35000000e+00  1.50000000e-01  1.03110089e+00  4.93267890e-01  5.37832998e-01 
 1.56285156e-05 -2.15730978e-01  1.05000000e+00  4.50000000e-01  1.03108297e+00  4.93281642e-01  5.37801325e-01 
 1.56287388e-05 -2.15605047e-01  4.50000000e-01  1.05000000e+00  1.03104712e+00  4.93309153e-01  5.37737963e-01 
 1.56289062e-05 -2.15510595e-01 -0.00000000e+00  1.50000000e+00  1.03102022e+00  4.93329794e-01  5.37690429e-01 
 1.56289509e-05 -2.15485407e-01 -0.00000000e+00  1.50000000e+00  1.03101305e+00  4.93335299e-01  5.37677750e-01 
 1.56290402e-05 -2.15435030e-01 -0.00000000e+00  1.50000000e+00  1.03099870e+00  4.93346311e-01  5.37652392e-01 
 1.56292187e-05 -2.15334274e-01 -0.00000000e+00  1.50000000e+00  1.03097001e+00  4.93368340e-01  5.37601665e-01 
 1.56295759e-05 -2.15132748e-01 -0.00000000e+00  1.50000000e+00  1.03091259e+00  4.93412419e-01  5.37500171e-01 
 1.56301594e-05 -2.14803465e-01 -0.00000000e+00  1.50000000e+00  1.03081873e+00  4.93484491e-01  5.37334237e-01 
 1.56308998e-05 -2.14385532e-01 -0.00000000e+00  1.50000000e+00  1.03069950e+00  4.93576050e-01  5.37123449e-01 
 1.56321974e-05 -2.13652961e-01 -0.00000000e+00  1.50000000e+00  1.03049024e+00  4.93736760e-01  5.36753475e-01 
 1.56347298e-05 -2.12222679e-01 -0.00000000e+00  1.50000000e+00  1.03008063e+00  4.94051365e-01  5.36029261e-01 
 1.56389509e-05 -2.09836696e-01 -0.00000000e+00  1.50000000e+00  1.02939437e+00  4.94578673e-01  5.34815697e-01 
 1.56390067e-05 -2.09805138e-01  1.50000000e-01  1.35000000e+00  1.02938527e+00  4.94585670e-01  5.34799597e-01 
 1.56391183e-05 -2.09742019e-01  4.50000000e-01  1.05000000e+00  1.02936706e+00  4.94599665e-01  5.34767394e-01 
 1.56393415e-05 -2.09615778e-01  1.05000000e+00  4.50000000e-01  1.02933064e+00  4.94627665e-01  5.34702971e-01 
 1.56395089e-05 -2.09521093e-01  1.50000000e+00  9.10738152e-12  1.02930331e+00  4.94648672e-01  5.34654640e-01 
 1.56395536e-05 -2.09495843e-01  1.50000000e+00  2.22044605e-16  1.02929602e+00  4.94654276e-01  5.34641749e-01 
 1.56396429e-05 -2.09445343e-01  1.50000000e+00  2.22044605e-16  1.02928145e+00  4.94665484e-01  5.34615965e-01 
 1.56398214e-05 -2.09344338e-01  1.50000000e+00  2.22044605e-16  1.02925230e+00  4.94687908e-01  5.34564387e-01 
 1.56401786e-05 -2.09142317e-01  1.50000000e+00  2.22044605e-16  1.02919397e+00  4.94732780e-01  5.34461190e-01 
 1.56407621e-05 -2.08812228e-01  1.50000000e+00  2.22044605e-16  1.02909862e+00  4.94806152e-01  5.34292473e-01 
 1.56415025e-05 -2.08393273e-01  1.50000000e+00  2.22044605e-16  1.02897751e+00  4.94899357e-01  5.34078158e-01 
 1.56428001e-05 -2.07658920e-01  1.50000000e+00  2.22044605e-16  1.02876495e+00  4.95062906e-01  5.33702047e-01 
 1.56453324e-05 -2.06225178e-01  1.50000000e+00  2.22044605e-16  1.02834901e+00  4.95382876e-01  5.32966135e-01 
 1.56462054e-05 -2.05730738e-01  1.50000000e+00  2.22044605e-16  1.02820530e+00  4.95493447e-01  5.32711853e-01 
 1.56462612e-05 -2.05699128e-01  1.35000000e+00  1.50000000e-01  1.02819611e+00  4.95500521e-01  5.32695587e-01 
 1.56463728e-05 -2.05635906e-01  1.05000000e+00  4.50000000e-01  1.02817772e+00  4.95514669e-01  5.32663052e-01 
 1.56465960e-05 -2.05509457e-01  4.50000000e-01  1.05000000e+00  1.02814094e+00  4.95542973e-01  5.32597969e-01 
 1.56467634e-05 -2.05414617e-01 -0.00000000e+00  1.50000000e+00  1.02811335e+00  4.95564208e-01  5.32549143e-01 
 1.56468080e-05 -2.05389325e-01 -0.00000000e+00  1.50000000e+00  1.02810599e+00  4.95569872e-01  5.32536121e-01 
 1.56468973e-05 -2.05338742e-01 -0.00000000e+00  1.50000000e+00  1.02809128e+00  4.95581201e-01  5.32510074e-01 
 1.56470759e-05 -2.05237572e-01 -0.00000000e+00  1.50000000e+00  1.02806184e+00  4.95603863e-01  5.32457972e-01 
 1.56474330e-05 -2.05035219e-01 -0.00000000e+00  1.50000000e+00  1.02800294e+00  4.95649208e-01  5.32353731e-01 
 1.56480165e-05 -2.04704587e-01 -0.00000000e+00  1.50000000e+00  1.02790666e+00  4.95723345e-01  5.32183314e-01 
 1.56487570e-05 -2.04284945e-01 -0.00000000e+00  1.50000000e+00  1.02778437e+00  4.95817521e-01  5.31966852e-01 
 1.56500546e-05 -2.03549387e-01 -0.00000000e+00  1.50000000e+00  1.02756977e+00  4.95982800e-01  5.31586971e-01 
 1.56525869e-05 -2.02113306e-01 -0.00000000e+00  1.50000000e+00  1.02714982e+00  4.96306267e-01  5.30843553e-01 
 1.56568080e-05 -1.99717746e-01 -0.00000000e+00  1.50000000e+00  1.02644656e+00  4.96848184e-01  5.29598377e-01 
 1.56568638e-05 -1.99686062e-01  1.50000000e-01  1.35000000e+00  1.02643724e+00  4.96855373e-01  5.29581863e-01 
 1.56569754e-05 -1.99622692e-01  4.50000000e-01  1.05000000e+00  1.02641858e+00  4.96869752e-01  5.29548831e-01 
 1.56571987e-05 -1.99495948e-01  1.05000000e+00  4.50000000e-01  1.02638127e+00  4.96898518e-01  5.29482751e-01 
 1.56573661e-05 -1.99400885e-01  1.50000000e+00  2.22044605e-16  1.02635328e+00  4.96920100e-01  5.29433178e-01 
 1.56574107e-05 -1.99375535e-01  1.50000000e+00  2.22044605e-16  1.02634581e+00  4.96925857e-01  5.29419956e-01 
 1.56575000e-05 -1.99324833e-01  1.50000000e+00  2.22044605e-16  1.02633088e+00  4.96937372e-01  5.29393510e-01 
 1.56576786e-05 -1.99223427e-01  1.50000000e+00  2.22044605e-16  1.02630102e+00  4.96960409e-01  5.29340609e-01 
 1.56580357e-05 -1.99020602e-01  1.50000000e+00  2.22044605e-16  1.02624127e+00  4.97006505e-01  5.29234769e-01 
 1.56586192e-05 -1.98689203e-01  1.50000000e+00  2.22044605e-16  1.02614362e+00  4.97081876e-01  5.29061740e-01 
 1.56593597e-05 -1.98268587e-01  1.50000000e+00  2.22044605e-16  1.02601958e+00  4.97177611e-01  5.28841968e-01 
 1.56606572e-05 -1.97531334e-01  1.50000000e+00  2.22044605e-16  1.02580191e+00  4.97345577e-01  5.28456331e-01 
 1.56631895e-05 -1.96091960e-01  1.50000000e+00  2.22044605e-16  1.02537607e+00  4.97674106e-01  5.27701966e-01 
 1.56640625e-05 -1.95595588e-01  1.50000000e+00  2.22044605e-16  1.02522898e+00  4.97787610e-01  5.27441366e-01 
 1.56641183e-05 -1.95563855e-01  1.35000000e+00  1.50000000e-01  1.02521957e+00  4.97794871e-01  5.27424697e-01 
 1.56642299e-05 -1.95500386e-01  1.05000000e+00  4.50000000e-01  1.02520075e+00  4.97809394e-01  5.27391356e-01 
 1.56644531e-05 -1.95373445e-01  4.50000000e-01  1.05000000e+00  1.02516311e+00  4.97838446e-01  5.27324661e-01 
 1.56646205e-05 -1.95278235e-01 -0.00000000e+00  1.50000000e+00  1.02513487e+00  4.97860242e-01  5.27274628e-01 
 1.56646652e-05 -1.95252845e-01 -0.00000000e+00  1.50000000e+00  1.02512734e+00  4.97866055e-01  5.27261284e-01 
 1.56647545e-05 -1.95202064e-01 -0.00000000e+00  1.50000000e+00  1.02511228e+00  4.97877683e-01  5.27234594e-01 
 1.56649330e-05 -1.95100500e-01 -0.00000000e+00  1.50000000e+00  1.02508215e+00  4.97900943e-01  5.27181206e-01 
 1.56652902e-05 -1.94897361e-01 -0.00000000e+00  1.50000000e+00  1.02502188e+00  4.97947483e-01  5.27074394e-01 
 1.56658737e-05 -1.94565445e-01 -0.00000000e+00  1.50000000e+00  1.02492336e+00  4.98023568e-01  5.26899787e-01 
 1.56666141e-05 -1.94144175e-01 -0.00000000e+00  1.50000000e+00  1.02479823e+00  4.98120211e-01  5.26678021e-01 
 1.56679117e-05 -1.93405775e-01 -0.00000000e+00  1.50000000e+00  1.02457868e+00  4.98289797e-01  5.26288882e-01 
 1.56704441e-05 -1.91964178e-01 -0.00000000e+00  1.50000000e+00  1.02414915e+00  4.98621610e-01  5.25527540e-01 
 1.56746652e-05 -1.89559512e-01 -0.00000000e+00  1.50000000e+00  1.02343017e+00  4.99177269e-01  5.24252902e-01 
 1.56747210e-05 -1.89527708e-01  1.50000000e-01  1.35000000e+00  1.02342064e+00  4.99184639e-01  5.24236002e-01 
 1.56748326e-05 -1.89464099e-01  4.50000000e-01  1.05000000e+00  1.02340158e+00  4.99199378e-01  5.24202198e-01 
 1.56750558e-05 -1.89336877e-01  1.05000000e+00  4.50000000e-01  1.02336344e+00  4.99228865e-01  5.24134576e-01 
 1.56752232e-05 -1.89241456e-01  1.50000000e+00  9.10738152e-12  1.02333483e+00  4.99250987e-01  5.24083847e-01 
 1.56752679e-05 -1.89216010e-01  1.50000000e+00  2.22044605e-16  1.02332720e+00  4.99256888e-01  5.24070317e-01 
 1.56753571e-05 -1.89165117e-01  1.50000000e+00  2.22044605e-16  1.02331195e+00  4.99268691e-01  5.24043255e-01 
 1.56755357e-05 -1.89063329e-01  1.50000000e+00  2.22044605e-16  1.02328143e+00  4.99292303e-01  5.23989123e-01 
 1.56758929e-05 -1.88859741e-01  1.50000000e+00  2.22044605e-16  1.02322037e+00  4.99339550e-01  5.23880822e-01 
 1.56764763e-05 -1.88527096e-01  1.50000000e+00  2.22044605e-16  1.02312058e+00  4.99416797e-01  5.23703784e-01 
 1.56772168e-05 -1.88104903e-01  1.50000000e+00  2.22044605e-16  1.02299384e+00  4.99514908e-01  5.23478936e-01 
 1.56785144e-05 -1.87364893e-01  1.50000000e+00  2.22044605e-16  1.02277146e+00  4.99687019e-01  5.23084445e-01 
 1.56810467e-05 -1.85920172e-01  1.50000000e+00  2.22044605e-16  1.02233652e+00  5.00023573e-01  5.22312945e-01 
 1.56824777e-05 -1.85103442e-01  1.50000000e+00  2.22044605e-16  1.02209022e+00  5.00214209e-01  5.21876014e-01 
 1.56825335e-05 -1.85071588e-01  1.35000000e+00  1.50000000e-01  1.02208061e+00  5.00221651e-01  5.21858961e-01 
 1.56826451e-05 -1.85007878e-01  1.05000000e+00  4.50000000e-01  1.02206139e+00  5.00236534e-01  5.21824851e-01 
 1.56828683e-05 -1.84880454e-01  4.50000000e-01  1.05000000e+00  1.02202293e+00  5.00266309e-01  5.21756620e-01 
 1.56830357e-05 -1.84784883e-01  9.10715947e-12  1.50000000e+00  1.02199408e+00  5.00288646e-01  5.21705436e-01 
 1.56830804e-05 -1.84759396e-01 -0.00000000e+00  1.50000000e+00  1.02198639e+00  5.00294604e-01  5.21691785e-01 
 1.56831696e-05 -1.84708423e-01 -0.00000000e+00  1.50000000e+00  1.02197100e+00  5.00306520e-01  5.21664481e-01 
 1.56833482e-05 -1.84606474e-01 -0.00000000e+00  1.50000000e+00  1.02194022e+00  5.00330357e-01  5.21609866e-01 
 1.56837054e-05 -1.84402565e-01 -0.00000000e+00  1.50000000e+00  1.02187865e+00  5.00378049e-01  5.21500603e-01 
 1.56842888e-05 -1.84069394e-01 -0.00000000e+00  1.50000000e+00  1.02177801e+00  5.00456014e-01  5.21321998e-01 
 1.56850293e-05 -1.83646535e-01 -0.00000000e+00  1.50000000e+00  1.02165021e+00  5.00555037e-01  5.21095170e-01 
 1.56863269e-05 -1.82905361e-01 -0.00000000e+00  1.50000000e+00  1.02142597e+00  5.00728779e-01  5.20697189e-01 
 1.56888592e-05 -1.81458380e-01 -0.00000000e+00  1.50000000e+00  1.02098735e+00  5.01068664e-01  5.19918683e-01 
 1.56919643e-05 -1.79683147e-01 -0.00000000e+00  1.50000000e+00  1.02044774e+00  5.01486991e-01  5.18960752e-01 
 1.56920201e-05 -1.79651233e-01  1.50000000e-01  1.35000000e+00  1.02043803e+00  5.01494526e-01  5.18943501e-01 
 1.56921317e-05 -1.79587404e-01  4.50000000e-01  1.05000000e+00  1.02041859e+00  5.01509597e-01  5.18908995e-01 
 1.56923549e-05 -1.79459742e-01  1.05000000e+00  4.50000000e-01  1.02037972e+00  5.01539747e-01  5.18839970e-01 
 1.56925223e-05 -1.79363992e-01  1.50000000e+00  2.22044605e-16  1.02035056e+00  5.01562367e-01  5.18788189e-01 
 1.56925670e-05 -1.79338459e-01  1.50000000e+00  2.22044605e-16  1.02034278e+00  5.01568400e-01  5.18774378e-01 
 1.56926562e-05 -1.79287390e-01  1.50000000e+00  2.22044605e-16  1.02032722e+00  5.01580467e-01  5.18746755e-01 
 1.56928348e-05 -1.79185251e-01  1.50000000e+00  2.22044605e-16  1.02029611e+00  5.01604607e-01  5.18691501e-01 
 1.56931920e-05 -1.78980962e-01  1.50000000e+00  2.22044605e-16  1.02023386e+00  5.01652909e-01  5.18580956e-01 
 1.56937754e-05 -1.78647173e-01  1.50000000e+00  2.22044605e-16  1.02013212e+00  5.01731874e-01  5.18400249e-01 
 1.56945159e-05 -1.78223530e-01  1.50000000e+00  2.22044605e-16  1.02000291e+00  5.01832168e-01  5.18170746e-01 
 1.56958135e-05 -1.77480989e-01  1.50000000e+00  2.22044605e-16  1.01977621e+00  5.02008121e-01  5.17768087e-01 
 1.56983458e-05 -1.76031355e-01  1.50000000e+00  2.22044605e-16  1.01933283e+00  5.02352232e-01  5.16980599e-01 
 1.57003348e-05 -1.74892240e-01  1.50000000e+00  2.22044605e-16  1.01898375e+00  5.02623271e-01  5.16360478e-01 
 1.57003906e-05 -1.74860275e-01  1.35000000e+00  1.50000000e-01  1.01897394e+00  5.02630886e-01  5.16343059e-01 
 1.57005022e-05 -1.74796344e-01  1.05000000e+00  4.50000000e-01  1.01895433e+00  5.02646116e-01  5.16308218e-01 
 1.57007254e-05 -1.74668478e-01  4.50000000e-01  1.05000000e+00  1.01891511e+00  5.02676584e-01  5.16238523e-01 
 1.57008929e-05 -1.74572575e-01 -0.00000000e+00  1.50000000e+00  1.01888568e+00  5.02699441e-01  5.16186240e-01 
 1.57009375e-05 -1.74547001e-01 -0.00000000e+00  1.50000000e+00  1.01887783e+00  5.02705537e-01  5.16172296e-01 
 1.57010268e-05 -1.74495851e-01 -0.00000000e+00  1.50000000e+00  1.01886214e+00  5.02717731e-01  5.16144406e-01 
 1.57012054e-05 -1.74393548e-01 -0.00000000e+00  1.50000000e+00  1.01883074e+00  5.02742123e-01  5.16088618e-01 
 1.57015625e-05 -1.74188933e-01 -0.00000000e+00  1.50000000e+00  1.01876793e+00  5.02790927e-01  5.15977007e-01 
 1.57021460e-05 -1.73854612e-01 -0.00000000e+00  1.50000000e+00  1.01866527e+00  5.02870711e-01  5.15794558e-01 
 1.57028864e-05 -1.73430296e-01 -0.00000000e+00  1.50000000e+00  1.01853489e+00  5.02972047e-01  5.15562838e-01 
 1.57041840e-05 -1.72686577e-01 -0.00000000e+00  1.50000000e+00  1.01830610e+00  5.03149861e-01  5.15156244e-01 
 1.57067163e-05 -1.71234661e-01 -0.00000000e+00  1.50000000e+00  1.01785852e+00  5.03497771e-01  5.14360754e-01 
 1.57098214e-05 -1.69453419e-01 -0.00000000e+00  1.50000000e+00  1.01730774e+00  5.03926103e-01  5.13381640e-01 
 1.57098772e-05 -1.69421398e-01  1.50000000e-01  1.35000000e+00  1.01729782e+00  5.03933820e-01  5.13364004e-01 
 1.57099888e-05 -1.69357355e-01  4.50000000e-01  1.05000000e+00  1.01727798e+00  5.03949254e-01  5.13328730e-01 
 1.57102121e-05 -1.69229264e-01  1.05000000e+00  4.50000000e-01  1.01723830e+00  5.03980131e-01  5.13258165e-01 
 1.57103795e-05 -1.69133193e-01  1.50000000e+00  9.10738152e-12  1.01720853e+00  5.04003297e-01  5.13205228e-01 
 1.57104241e-05 -1.69107573e-01  1.50000000e+00  2.22044605e-16  1.01720059e+00  5.04009476e-01  5.13191109e-01 
 1.57105134e-05 -1.69056333e-01  1.50000000e+00  2.22044605e-16  1.01718470e+00  5.04021835e-01  5.13162869e-01 
 1.57106920e-05 -1.68953851e-01  1.50000000e+00  2.22044605e-16  1.01715294e+00  5.04046559e-01  5.13106379e-01 
 1.57110491e-05 -1.68748878e-01  1.50000000e+00  2.22044605e-16  1.01708939e+00  5.04096030e-01  5.12993359e-01 
 1.57116326e-05 -1.68413972e-01  1.50000000e+00  2.22044605e-16  1.01698551e+00  5.04176913e-01  5.12808595e-01 
 1.57123731e-05 -1.67988916e-01  1.50000000e+00  2.22044605e-16  1.01685357e+00  5.04279649e-01  5.12573921e-01 
 1.57136706e-05 -1.67243906e-01  1.50000000e+00  2.22044605e-16  1.01662205e+00  5.04459910e-01  5.12162137e-01 
 1.57162029e-05 -1.65789485e-01  1.50000000e+00  2.22044605e-16  1.01616914e+00  5.04812534e-01  5.11356605e-01 
 1.57181920e-05 -1.64646638e-01  1.50000000e+00  9.10760356e-12  1.01581245e+00  5.05090361e-01  5.10722089e-01 
 1.57182478e-05 -1.64614568e-01  1.35000000e+00  1.50000000e-01  1.01580243e+00  5.05098167e-01  5.10704263e-01 
 1.57183594e-05 -1.64550429e-01  1.05000000e+00  4.50000000e-01  1.01578239e+00  5.05113781e-01  5.10668608e-01 
 1.57185826e-05 -1.64422146e-01  4.50000000e-01  1.05000000e+00  1.01574230e+00  5.05145017e-01  5.10597284e-01 
 1.57187500e-05 -1.64325930e-01  9.10715947e-12  1.50000000e+00  1.01571223e+00  5.05168451e-01  5.10543777e-01 
 1.57187946e-05 -1.64300272e-01 -0.00000000e+00  1.50000000e+00  1.01570421e+00  5.05174702e-01  5.10529507e-01 
 1.57188839e-05 -1.64248956e-01 -0.00000000e+00  1.50000000e+00  1.01568817e+00  5.05187203e-01  5.10500963e-01 
 1.57190625e-05 -1.64146320e-01 -0.00000000e+00  1.50000000e+00  1.01565608e+00  5.05212213e-01  5.10443867e-01 
 1.57194196e-05 -1.63941040e-01 -0.00000000e+00  1.50000000e+00  1.01559189e+00  5.05262252e-01  5.10329634e-01 
 1.57200031e-05 -1.63605633e-01 -0.00000000e+00  1.50000000e+00  1.01548695e+00  5.05344063e-01  5.10142890e-01 
 1.57207436e-05 -1.63179942e-01 -0.00000000e+00  1.50000000e+00  1.01535367e+00  5.05447981e-01  5.09905693e-01 
 1.57220412e-05 -1.62433823e-01 -0.00000000e+00  1.50000000e+00  1.01511978e+00  5.05630349e-01  5.09489434e-01 
 1.57245735e-05 -1.60977253e-01 -0.00000000e+00  1.50000000e+00  1.01466209e+00  5.05987256e-01  5.08674838e-01 
 1.57276786e-05 -1.59190360e-01 -0.00000000e+00  1.50000000e+00  1.01409868e+00  5.06426821e-01  5.07671859e-01 
 1.57277344e-05 -1.59158238e-01  1.50000000e-01  1.35000000e+00  1.01408853e+00  5.06434742e-01  5.07653790e-01 
 1.57278460e-05 -1.59093993e-01  4.50000000e-01  1.05000000e+00  1.01406823e+00  5.06450584e-01  5.07617649e-01 
 1.57280692e-05 -1.58965499e-01  1.05000000e+00  4.50000000e-01  1.01402763e+00  5.06482279e-01  5.07545348e-01 
 1.57282366e-05 -1.58869125e-01  1.50000000e+00  2.22044605e-16  1.01399717e+00  5.06506058e-01  5.07491107e-01 
 1.57282812e-05 -1.58843425e-01  1.50000000e+00  2.22044605e-16  1.01398904e+00  5.06512400e-01  5.07476641e-01 
 1.57283705e-05 -1.58792024e-01  1.50000000e+00  2.22044605e-16  1.01397279e+00  5.06525087e-01  5.07447704e-01 
 1.57285491e-05 -1.58689220e-01  1.50000000e+00  2.22044605e-16  1.01394029e+00  5.06550467e-01  5.07389821e-01 
 1.57289062e-05 -1.58483602e-01  1.50000000e+00  2.22044605e-16  1.01387526e+00  5.06601252e-01  5.07274010e-01 
 1.57294897e-05 -1.58147646e-01  1.50000000e+00  2.22044605e-16  1.01376896e+00  5.06684288e-01  5.07084673e-01 
 1.57302302e-05 -1.57721260e-01  1.50000000e+00  2.22044605e-16  1.01363394e+00  5.06789767e-01  5.06844170e-01 
 1.57315278e-05 -1.56973927e-01  1.50000000e+00  2.22044605e-16  1.01339697e+00  5.06974864e-01  5.06422109e-01 
 1.57340601e-05 -1.55515004e-01  1.50000000e+00  2.22044605e-16  1.01293332e+00  5.07337027e-01  5.05596291e-01 
 1.57360491e-05 -1.54368650e-01  1.50000000e+00  2.22044605e-16  1.01256807e+00  5.07622443e-01  5.04945629e-01 
 1.57361049e-05 -1.54336482e-01  1.35000000e+00  1.50000000e-01  1.01255781e+00  5.07630464e-01  5.04927348e-01 
 1.57362165e-05 -1.54272147e-01  1.05000000e+00  4.50000000e-01  1.01253729e+00  5.07646506e-01  5.04890781e-01 
 1.57364397e-05 -1.54143472e-01  4.50000000e-01  1.05000000e+00  1.01249623e+00  5.07678600e-01  5.04817632e-01 
 1.57366071e-05 -1.54046963e-01 -0.00000000e+00  1.50000000e+00  1.01246543e+00  5.07702678e-01  5.04762755e-01 
 1.57366518e-05 -1.54021226e-01 -0.00000000e+00  1.50000000e+00  1.01245722e+00  5.07709101e-01  5.04748119e-01 
 1.57367411e-05 -1.53969753e-01 -0.00000000e+00  1.50000000e+00  1.01244079e+00  5.07721946e-01  5.04718844e-01 
 1.57369196e-05 -1.53866805e-01 -0.00000000e+00  1.50000000e+00  1.01240793e+00  5.07747644e-01  5.04660283e-01 
 1.57372768e-05 -1.53660899e-01 -0.00000000e+00  1.50000000e+00  1.01234218e+00  5.07799063e-01  5.04543118e-01 
 1.57378603e-05 -1.53324473e-01 -0.00000000e+00  1.50000000e+00  1.01223470e+00  5.07883132e-01  5.04351570e-01 
 1.57386007e-05 -1.52897492e-01 -0.00000000e+00  1.50000000e+00  1.01209818e+00  5.07989926e-01  5.04108255e-01 
 1.57398983e-05 -1.52149119e-01 -0.00000000e+00  1.50000000e+00  1.01185858e+00  5.08177360e-01  5.03681216e-01 
 1.57424306e-05 -1.50688182e-01 -0.00000000e+00  1.50000000e+00  1.01138962e+00  5.08544249e-01  5.02845374e-01 
 1.57455357e-05 -1.48895990e-01 -0.00000000e+00  1.50000000e+00  1.01081220e+00  5.08996224e-01  5.01815978e-01 
 1.57455915e-05 -1.48863773e-01  1.50000000e-01  1.35000000e+00  1.01080180e+00  5.09004370e-01  5.01797430e-01 
 1.57457031e-05 -1.48799338e-01  4.50000000e-01  1.05000000e+00  1.01078099e+00  5.09020662e-01  5.01760331e-01 
 1.57459263e-05 -1.48670466e-01  1.05000000e+00  4.50000000e-01  1.01073937e+00  5.09053256e-01  5.01686115e-01 
 1.57460938e-05 -1.48573808e-01  1.50000000e+00  2.22044605e-16  1.01070815e+00  5.09077711e-01  5.01630435e-01 
 1.57461384e-05 -1.48548032e-01  1.50000000e+00  2.22044605e-16  1.01069982e+00  5.09084234e-01  5.01615585e-01 
