 time            v(vinp1_IF)     v(vinn1_IF)     v(vinp2_IF)     v(vinn2_IF)     v(LO_I)         v(LO_IX)        v(LO_Q)         v(LO_QX)        v(vout_RF)      v(vout_RF_filt)
 8.02854587e-06  1.49999812e+00  1.88486056e-06  7.51681454e-01  7.48318546e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.58004788e-01  2.83667179e-01 
 8.02924233e-06  1.49999709e+00  2.91314450e-06  7.52090385e-01  7.47909615e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.54878253e-01  2.61288908e-01 
 8.03056881e-06  1.49999451e+00  5.48839875e-06  7.52869245e-01  7.47130755e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.53081079e-01  2.08475392e-01 
 8.03292220e-06  1.49998795e+00  1.20477187e-05  7.54251051e-01  7.45748949e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.50503430e-01  9.16423998e-02 
 8.03531363e-06  1.49997868e+00  2.13210099e-05  7.55655180e-01  7.44344820e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.47002741e-01 -4.00028628e-02 
 8.03571429e-06  1.49997687e+00  2.31317664e-05  7.55890426e-01  7.44109574e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.46339169e-01 -6.27870809e-02 
 8.03571529e-06  1.49997686e+00  2.31363782e-05  7.55891013e-01  7.44108987e-01  1.50000000e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.46337531e-01 -6.28442065e-02 
 8.03571729e-06  1.49997685e+00  2.31456031e-05  7.55892187e-01  7.44107813e-01  4.50000000e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.46334219e-01 -6.29584531e-02 
 8.03572129e-06  1.49997684e+00  2.31640583e-05  7.55894536e-01  7.44105464e-01  1.05000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.46327436e-01 -6.31869241e-02 
 8.03572429e-06  1.49997682e+00  2.31779046e-05  7.55896297e-01  7.44103703e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.46322231e-01 -6.33582574e-02 
 8.03572509e-06  1.49997682e+00  2.31815977e-05  7.55896767e-01  7.44103233e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.38000000e+00  7.46320780e-01 -6.34039429e-02 
 8.03572669e-06  1.49997681e+00  2.31889847e-05  7.55897706e-01  7.44102294e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.14000000e+00  7.46317942e-01 -6.34953106e-02 
 8.03572955e-06  1.49997680e+00  2.32022029e-05  7.55899387e-01  7.44100613e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.10638401e-01  7.46313122e-01 -6.36587553e-02 
 8.03573429e-06  1.49997678e+00  2.32240888e-05  7.55902169e-01  7.44097831e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  8.41602343e-11  7.46305575e-01 -6.39292370e-02 
 8.03573483e-06  1.49997677e+00  2.32265818e-05  7.55902485e-01  7.44097515e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46304763e-01 -6.39600349e-02 
 8.03573590e-06  1.49997677e+00  2.32315680e-05  7.55903119e-01  7.44096881e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46303099e-01 -6.40216294e-02 
 8.03573806e-06  1.49997676e+00  2.32415420e-05  7.55904386e-01  7.44095614e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46299579e-01 -6.41448123e-02 
 8.03574238e-06  1.49997674e+00  2.32614966e-05  7.55906920e-01  7.44093080e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46292159e-01 -6.43911513e-02 
 8.03575010e-06  1.49997670e+00  2.32972185e-05  7.55911454e-01  7.44088546e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46278763e-01 -6.48317815e-02 
 8.03576076e-06  1.49997665e+00  2.33465906e-05  7.55917714e-01  7.44082286e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46260696e-01 -6.54400333e-02 
 8.03577688e-06  1.49997658e+00  2.34213005e-05  7.55927175e-01  7.44072825e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46233650e-01 -6.63587770e-02 
 8.03579394e-06  1.49997650e+00  2.35005750e-05  7.55937197e-01  7.44062803e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46205015e-01 -6.73314654e-02 
 8.03580651e-06  1.49997644e+00  2.35590206e-05  7.55944575e-01  7.44055425e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46184377e-01 -6.80471456e-02 
 8.03582100e-06  1.49997637e+00  2.36264780e-05  7.55953080e-01  7.44046920e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46159775e-01 -6.88716606e-02 
 8.03583187e-06  1.49997632e+00  2.36771846e-05  7.55959464e-01  7.44040536e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46150750e-01 -6.94903409e-02 
 8.03584317e-06  1.49997627e+00  2.37299570e-05  7.55966102e-01  7.44033898e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46151407e-01 -7.01332262e-02 
 8.03585567e-06  1.49997621e+00  2.37883735e-05  7.55973441e-01  7.44026559e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46137084e-01 -7.08437489e-02 
 8.03586585e-06  1.49997616e+00  2.38359737e-05  7.55979414e-01  7.44020586e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46097444e-01 -7.14218837e-02 
 8.03587765e-06  1.49997611e+00  2.38912725e-05  7.55986346e-01  7.44013654e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46051456e-01 -7.20925094e-02 
 8.03588882e-06  1.49997606e+00  2.39436580e-05  7.55992905e-01  7.44007095e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46153473e-01 -7.27264297e-02 
 8.03589693e-06  1.49997602e+00  2.39817036e-05  7.55997665e-01  7.44002335e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46668345e-01 -7.31850889e-02 
 8.03590420e-06  1.49997598e+00  2.40158405e-05  7.56001932e-01  7.43998068e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.47768731e-01 -7.35945713e-02 
 8.03591187e-06  1.49997595e+00  2.40519224e-05  7.56006439e-01  7.43993561e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.49768037e-01 -7.40248213e-02 
 8.03591935e-06  1.49997591e+00  2.40870948e-05  7.56010829e-01  7.43989171e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.51596891e-01 -7.44441141e-02 
 8.03593060e-06  1.49997586e+00  2.41400404e-05  7.56017431e-01  7.43982569e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.54614998e-01 -7.50738304e-02 
 8.03593968e-06  1.49997582e+00  2.41828478e-05  7.56022764e-01  7.43977236e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.62309574e-01 -7.55689253e-02 
 8.03594665e-06  1.49997578e+00  2.42157483e-05  7.56026860e-01  7.43973140e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.75446751e-01 -7.59306952e-02 
 8.03595434e-06  1.49997575e+00  2.42520460e-05  7.56031375e-01  7.43968625e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.99759751e-01 -7.63045735e-02 
 8.03595989e-06  1.49997572e+00  2.42782404e-05  7.56034631e-01  7.43965369e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.23033103e-01 -7.65597166e-02 
 8.03596707e-06  1.49997569e+00  2.43121562e-05  7.56038845e-01  7.43961155e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.57602466e-01 -7.68787756e-02 
 8.03597489e-06  1.49997565e+00  2.43491431e-05  7.56043436e-01  7.43956564e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.97813363e-01 -7.72204151e-02 
 8.03598376e-06  1.49997561e+00  2.43911379e-05  7.56048645e-01  7.43951355e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.43748240e-01 -7.76077507e-02 
 8.03599322e-06  1.49997556e+00  2.44359653e-05  7.56054201e-01  7.43945799e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.91332779e-01 -7.80250797e-02 
 8.03600509e-06  1.49997551e+00  2.44922565e-05  7.56061170e-01  7.43938830e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.04773402e+00 -7.85578747e-02 
 8.03602094e-06  1.49997543e+00  2.45675115e-05  7.56070475e-01  7.43929525e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11643023e+00 -7.92874178e-02 
 8.03604687e-06  1.49997531e+00  2.46909141e-05  7.56085701e-01  7.43914299e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.21196274e+00 -8.05270158e-02 
 8.03608675e-06  1.49997512e+00  2.48812659e-05  7.56109114e-01  7.43890886e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.32126758e+00 -8.25328539e-02 
 8.03615729e-06  1.49997478e+00  2.52197857e-05  7.56150532e-01  7.43849468e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.43339593e+00 -8.62902471e-02 
 8.03625349e-06  1.49997431e+00  2.56851327e-05  7.56207015e-01  7.43792985e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.49421304e+00 -9.16363091e-02 
 8.03635914e-06  1.49997380e+00  2.62011213e-05  7.56269051e-01  7.43730949e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50917164e+00 -9.76083404e-02 
 8.03649212e-06  1.49997314e+00  2.68578071e-05  7.56347124e-01  7.43652876e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50769812e+00 -1.05116631e-01 
 8.03667132e-06  1.49997224e+00  2.77556570e-05  7.56452342e-01  7.43547658e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50297610e+00 -1.15126508e-01 
 8.03697463e-06  1.49997069e+00  2.93089652e-05  7.56630429e-01  7.43369571e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50007761e+00 -1.31729883e-01 
 8.03758126e-06  1.49996746e+00  3.25424465e-05  7.56986602e-01  7.43013398e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.49949468e+00 -1.63544263e-01 
 8.03879451e-06  1.49996048e+00  3.95168656e-05  7.57698944e-01  7.42301056e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.49925372e+00 -2.20472945e-01 
 8.04088375e-06  1.49994689e+00  5.31127262e-05  7.58925596e-01  7.41074404e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.49841842e+00 -2.91976209e-01 
 8.04334899e-06  1.49992826e+00  7.17358462e-05  7.60372976e-01  7.39627024e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.49762278e+00 -3.25580406e-01 
 8.04464286e-06  1.49991737e+00  8.26278903e-05  7.61132610e-01  7.38867390e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.49735954e+00 -3.19927689e-01 
 8.04464386e-06  1.49991736e+00  8.26366061e-05  7.61133197e-01  7.38866803e-01  1.50000000e+00  0.00000000e+00  1.50000000e-01  0.00000000e+00  1.49735943e+00 -3.19917114e-01 
 8.04464586e-06  1.49991735e+00  8.26540390e-05  7.61134371e-01  7.38865629e-01  1.50000000e+00  0.00000000e+00  4.50000000e-01  0.00000000e+00  1.49735916e+00 -3.19895940e-01 
 8.04464986e-06  1.49991731e+00  8.26889104e-05  7.61136720e-01  7.38863280e-01  1.50000000e+00  0.00000000e+00  1.05000000e+00  0.00000000e+00  1.49735846e+00 -3.19853474e-01 
 8.04465286e-06  1.49991728e+00  8.27150688e-05  7.61138481e-01  7.38861519e-01  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735782e+00 -3.19821519e-01 
 8.04465366e-06  1.49991728e+00  8.27220451e-05  7.61138951e-01  7.38861049e-01  1.38000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735759e+00 -3.19812980e-01 
 8.04465526e-06  1.49991726e+00  8.27359985e-05  7.61139890e-01  7.38860110e-01  1.14000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735720e+00 -3.19795884e-01 
 8.04465812e-06  1.49991724e+00  8.27609642e-05  7.61141571e-01  7.38858429e-01  7.10638401e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735675e+00 -3.19765237e-01 
 8.04466286e-06  1.49991720e+00  8.28022933e-05  7.61144352e-01  7.38855648e-01  8.41602343e-11  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735643e+00 -3.19714330e-01 
 8.04466340e-06  1.49991719e+00  8.28070003e-05  7.61144669e-01  7.38855331e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735644e+00 -3.19708516e-01 
 8.04466448e-06  1.49991718e+00  8.28164147e-05  7.61145302e-01  7.38854698e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735641e+00 -3.19696883e-01 
 8.04466663e-06  1.49991716e+00  8.28352451e-05  7.61146569e-01  7.38853431e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735617e+00 -3.19673582e-01 
 8.04467095e-06  1.49991713e+00  8.28729124e-05  7.61149103e-01  7.38850897e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735531e+00 -3.19626840e-01 
 8.04467867e-06  1.49991706e+00  8.29403240e-05  7.61153636e-01  7.38846364e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735370e+00 -3.19542740e-01 
 8.04468933e-06  1.49991697e+00  8.30334554e-05  7.61159896e-01  7.38840104e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735192e+00 -3.19425604e-01 
 8.04470545e-06  1.49991683e+00  8.31742939e-05  7.61169356e-01  7.38830644e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49734952e+00 -3.19246383e-01 
 8.04472252e-06  1.49991668e+00  8.33236220e-05  7.61179378e-01  7.38820622e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49734701e+00 -3.19053629e-01 
 8.04473508e-06  1.49991657e+00  8.34336395e-05  7.61186755e-01  7.38813245e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49734558e+00 -3.18909823e-01 
 8.04474957e-06  1.49991644e+00  8.35605412e-05  7.61195259e-01  7.38804741e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49734323e+00 -3.18742066e-01 
 8.04476044e-06  1.49991634e+00  8.36558724e-05  7.61201643e-01  7.38798357e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49735075e+00 -3.18614695e-01 
 8.04477175e-06  1.49991624e+00  8.37550402e-05  7.61208280e-01  7.38791720e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49736749e+00 -3.18480974e-01 
 8.04478424e-06  1.49991614e+00  8.38647525e-05  7.61215618e-01  7.38784382e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49736845e+00 -3.18331653e-01 
 8.04479442e-06  1.49991605e+00  8.39540831e-05  7.61221590e-01  7.38778410e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49733878e+00 -3.18209046e-01 
 8.04480622e-06  1.49991594e+00  8.40578173e-05  7.61228520e-01  7.38771480e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49730304e+00 -3.18065433e-01 
 8.04481739e-06  1.49991584e+00  8.41560469e-05  7.61235078e-01  7.38764922e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49741210e+00 -3.17927850e-01 
 8.04482548e-06  1.49991577e+00  8.42272367e-05  7.61239829e-01  7.38760171e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49791016e+00 -3.17826332e-01 
 8.04483278e-06  1.49991571e+00  8.42914885e-05  7.61244115e-01  7.38755885e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49894633e+00 -3.17732684e-01 
 8.04484072e-06  1.49991564e+00  8.43613623e-05  7.61248774e-01  7.38751226e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.50085123e+00 -3.17628301e-01 
 8.04484838e-06  1.49991557e+00  8.44288377e-05  7.61253272e-01  7.38746728e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.50309860e+00 -3.17525921e-01 
 8.04485959e-06  1.49991547e+00  8.45276458e-05  7.61259855e-01  7.38740145e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.50357500e+00 -3.17382206e-01 
 8.04486808e-06  1.49991540e+00  8.46025144e-05  7.61264840e-01  7.38735160e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.49519977e+00 -3.17294747e-01 
 8.04487577e-06  1.49991533e+00  8.46702818e-05  7.61269350e-01  7.38730650e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.47560316e+00 -3.17245470e-01 
 8.04488382e-06  1.49991526e+00  8.47413396e-05  7.61274078e-01  7.38725922e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.44461208e+00 -3.17219481e-01 
 8.04489154e-06  1.49991519e+00  8.48095325e-05  7.61278613e-01  7.38721387e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.40949674e+00 -3.17207200e-01 
 8.04489870e-06  1.49991513e+00  8.48727696e-05  7.61282817e-01  7.38717183e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.37567025e+00 -3.17198059e-01 
 8.04490709e-06  1.49991505e+00  8.49468868e-05  7.61287742e-01  7.38712258e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.33717766e+00 -3.17183193e-01 
 8.04491612e-06  1.49991497e+00  8.50266905e-05  7.61293042e-01  7.38706958e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.29842568e+00 -3.17158886e-01 
 8.04492604e-06  1.49991489e+00  8.51143714e-05  7.61298863e-01  7.38701137e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.25946264e+00 -3.17121315e-01 
 8.04493920e-06  1.49991477e+00  8.52309066e-05  7.61306595e-01  7.38693405e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.21320276e+00 -3.17054759e-01 
 8.04495790e-06  1.49991460e+00  8.53964289e-05  7.61317568e-01  7.38682432e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.15672141e+00 -3.16932063e-01 
 8.04498979e-06  1.49991432e+00  8.56792549e-05  7.61336293e-01  7.38663707e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.07925029e+00 -3.16662366e-01 
 8.04503488e-06  1.49991392e+00  8.60798708e-05  7.61362764e-01  7.38637236e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.98153576e-01 -3.16184915e-01 
 8.04512505e-06  1.49991312e+00  8.68839058e-05  7.61415705e-01  7.38584295e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.92757668e-01 -3.15011073e-01 
 8.04522059e-06  1.49991226e+00  8.77398968e-05  7.61471798e-01  7.38528202e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  8.29627491e-01 -3.13544955e-01 
 8.04535900e-06  1.49991101e+00  8.89873694e-05  7.61553057e-01  7.38446943e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.82708109e-01 -3.11142229e-01 
 8.04551862e-06  1.49990956e+00  9.04368998e-05  7.61646767e-01  7.38353233e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.60703091e-01 -3.08059521e-01 
 8.04575726e-06  1.49990737e+00  9.26259238e-05  7.61786870e-01  7.38213130e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.51415090e-01 -3.02947947e-01 
 8.04607360e-06  1.49990443e+00  9.55680611e-05  7.61972592e-01  7.38027408e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.51327842e-01 -2.95341360e-01 
 8.04660786e-06  1.49989936e+00  1.00641363e-04  7.62286249e-01  7.37713751e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.54102494e-01 -2.80469977e-01 
 8.04746655e-06  1.49989093e+00  1.09070287e-04  7.62790369e-01  7.37209631e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.56211778e-01 -2.51540700e-01 
 8.04918393e-06  1.49987306e+00  1.26944813e-04  7.63798591e-01  7.36201409e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.58043176e-01 -1.78019258e-01 
 8.05159443e-06  1.49984568e+00  1.54319999e-04  7.65213684e-01  7.34786316e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.61014816e-01 -5.23840569e-02 
 8.05357143e-06  1.49982123e+00  1.78765360e-04  7.66374251e-01  7.33625749e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.64061965e-01  5.77496968e-02 
 8.05357243e-06  1.49982122e+00  1.78778180e-04  7.66374838e-01  7.33625162e-01  0.00000000e+00  1.50000000e-01  1.50000000e+00  0.00000000e+00  7.64063691e-01  5.78070191e-02 
 8.05357443e-06  1.49982120e+00  1.78803820e-04  7.66376012e-01  7.33623988e-01  0.00000000e+00  4.50000000e-01  1.50000000e+00  0.00000000e+00  7.64067109e-01  5.79216592e-02 
 8.05357843e-06  1.49982114e+00  1.78855106e-04  7.66378360e-01  7.33621640e-01  0.00000000e+00  1.05000000e+00  1.50000000e+00  0.00000000e+00  7.64073785e-01  5.81509184e-02 
 8.05358143e-06  1.49982111e+00  1.78893575e-04  7.66380121e-01  7.33619879e-01  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  7.64078670e-01  5.83228439e-02 
 8.05358223e-06  1.49982110e+00  1.78903834e-04  7.66380590e-01  7.33619410e-01  0.00000000e+00  1.50000000e+00  1.38000000e+00  0.00000000e+00  7.64079909e-01  5.83686872e-02 
 8.05358383e-06  1.49982108e+00  1.78924353e-04  7.66381530e-01  7.33618470e-01  0.00000000e+00  1.50000000e+00  1.14000000e+00  0.00000000e+00  7.64082451e-01  5.84603713e-02 
 8.05358669e-06  1.49982104e+00  1.78961065e-04  7.66383210e-01  7.33616790e-01  0.00000000e+00  1.50000000e+00  7.10638401e-01  0.00000000e+00  7.64087262e-01  5.86243842e-02 
 8.05359143e-06  1.49982098e+00  1.79021835e-04  7.66385991e-01  7.33614009e-01  0.00000000e+00  1.50000000e+00  8.41602343e-11  0.00000000e+00  7.64095669e-01  5.88958115e-02 
 8.05359197e-06  1.49982097e+00  1.79028756e-04  7.66386308e-01  7.33613692e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64096675e-01  5.89267176e-02 
 8.05359305e-06  1.49982096e+00  1.79042598e-04  7.66386941e-01  7.33613059e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64098645e-01  5.89885284e-02 
 8.05359521e-06  1.49982093e+00  1.79070284e-04  7.66388208e-01  7.33611792e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64102393e-01  5.91121433e-02 
 8.05359952e-06  1.49982087e+00  1.79125663e-04  7.66390742e-01  7.33609258e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64109502e-01  5.93593467e-02 
 8.05360724e-06  1.49982078e+00  1.79224761e-04  7.66395274e-01  7.33604726e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64122097e-01  5.98015301e-02 
 8.05361791e-06  1.49982064e+00  1.79361647e-04  7.66401533e-01  7.33598467e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64139938e-01  6.04119447e-02 
 8.05363402e-06  1.49982043e+00  1.79568607e-04  7.66410992e-01  7.33589008e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64167188e-01  6.13339927e-02 
 8.05365109e-06  1.49982021e+00  1.79787981e-04  7.66421012e-01  7.33578988e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64196134e-01  6.23102272e-02 
 8.05366365e-06  1.49982005e+00  1.79949565e-04  7.66428389e-01  7.33571611e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64217963e-01  6.30285501e-02 
 8.05367814e-06  1.49981986e+00  1.80135905e-04  7.66436892e-01  7.33563108e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64242065e-01  6.38561378e-02 
 8.05368901e-06  1.49981972e+00  1.80275858e-04  7.66443275e-01  7.33556725e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64268588e-01  6.44771735e-02 
 8.05370034e-06  1.49981958e+00  1.80421650e-04  7.66449922e-01  7.33550078e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64305472e-01  6.51236384e-02 
 8.05371284e-06  1.49981942e+00  1.80582780e-04  7.66457265e-01  7.33542735e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64334261e-01  6.58374754e-02 
 8.05372302e-06  1.49981929e+00  1.80713921e-04  7.66463239e-01  7.33536761e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64338624e-01  6.64179355e-02 
 8.05373483e-06  1.49981913e+00  1.80866114e-04  7.66470169e-01  7.33529831e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64361052e-01  6.70910843e-02 
 8.05374601e-06  1.49981899e+00  1.81010312e-04  7.66476732e-01  7.33523268e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.64542574e-01  6.77287513e-02 
 8.05375411e-06  1.49981889e+00  1.81114791e-04  7.66481486e-01  7.33518514e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.65099204e-01  6.81915334e-02 
 8.05376139e-06  1.49981879e+00  1.81208736e-04  7.66485760e-01  7.33514240e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.66182699e-01  6.86088984e-02 
