 time            v(vinp_Q)       v(vinn_Q)       v(vinp_I)       v(vinn_I)       v(LO_I)         v(LO_IX)        v(LO_Q)         v(LO_QX)        v(vout_RF)      v(vout_RF_filt)
 8.03582133e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11757487e+00 -2.08526612e-01 
 8.03582668e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11775785e+00 -2.08260141e-01 
 8.03583305e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11798885e+00 -2.07943368e-01 
 8.03583845e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11819134e+00 -2.07673812e-01 
 8.03584447e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11840925e+00 -2.07373580e-01 
 8.03584988e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11858413e+00 -2.07103909e-01 
 8.03585575e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11874034e+00 -2.06810723e-01 
 8.03586227e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11886871e+00 -2.06484964e-01 
 8.03586851e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11897826e+00 -2.06172917e-01 
 8.03587552e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11932762e+00 -2.05822062e-01 
 8.03588222e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12049237e+00 -2.05483700e-01 
 8.03588763e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12255404e+00 -2.05207578e-01 
 8.03589284e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12555249e+00 -2.04938799e-01 
 8.03589894e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12956514e+00 -2.04623147e-01 
 8.03590315e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.13159102e+00 -2.04406631e-01 
 8.03590724e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.13261716e+00 -2.04198943e-01 
 8.03591154e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.13195965e+00 -2.03984628e-01 
 8.03591641e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12919977e+00 -2.03747355e-01 
 8.03592007e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12666669e+00 -2.03569540e-01 
 8.03592421e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12415918e+00 -2.03368045e-01 
 8.03592844e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12232292e+00 -2.03159760e-01 
 8.03593137e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12145953e+00 -2.03014275e-01 
 8.03593482e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12076067e+00 -2.02842442e-01 
 8.03593847e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12027112e+00 -2.02659698e-01 
 8.03594330e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11986358e+00 -2.02417297e-01 
 8.03594933e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11957735e+00 -2.02113580e-01 
 8.03595803e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11938948e+00 -2.01674873e-01 
 8.03597013e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11932469e+00 -2.01063166e-01 
 8.03598675e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11935975e+00 -2.00221062e-01 
 8.03601043e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11944623e+00 -1.99018428e-01 
 8.03605021e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11954398e+00 -1.96990381e-01 
 8.03612534e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11960143e+00 -1.93133423e-01 
 8.03627561e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11959254e+00 -1.85318986e-01 
 8.03652471e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11987345e+00 -1.72082349e-01 
 8.03679757e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12087262e+00 -1.57204098e-01 
 8.03714718e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12287675e+00 -1.37617411e-01 
 8.03752029e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12501711e+00 -1.16144265e-01 
 8.03794273e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12629265e+00 -9.12398507e-02 
 8.03837821e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12572390e+00 -6.50457958e-02 
 8.03895433e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.12271418e+00 -2.98516850e-02 
 8.03960974e-06  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11862853e+00  1.05145297e-02 
 8.04017857e-06  1.50000000e+00  4.55391280e-12  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11611067e+00  4.54750093e-02 
 8.04023438e-06  1.35000000e+00  1.50000000e-01  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11593417e+00  4.88968871e-02 
 8.04034598e-06  1.05000000e+00  4.50000000e-01  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11563614e+00  5.57289135e-02 
 8.04056920e-06  4.50000000e-01  1.05000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11527258e+00  6.93275041e-02 
 8.04073661e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11517287e+00  7.94595673e-02 
 8.04078125e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11517295e+00  8.21488608e-02 
 8.04087054e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11518672e+00  8.75150932e-02 
 8.04102398e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11524194e+00  9.66882198e-02 
 8.04133086e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11533650e+00  1.14815224e-01 
 8.04194464e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11493470e+00  1.49980526e-01 
 8.04271219e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11374091e+00  1.91401697e-01 
 8.04360082e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11334361e+00  2.34946959e-01 
 8.04408482e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11410458e+00  2.56412640e-01 
 8.04414062e-06 -0.00000000e+00  1.50000000e+00  1.35000000e+00  1.50000000e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11424781e+00  2.58771315e-01 
 8.04425223e-06 -0.00000000e+00  1.50000000e+00  1.05000000e+00  4.50000000e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11457160e+00  2.63428758e-01 
 8.04447545e-06 -0.00000000e+00  1.50000000e+00  4.50000000e-01  1.05000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11538782e+00  2.72450007e-01 
 8.04464286e-06 -0.00000000e+00  1.50000000e+00  4.55369076e-12  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.11613817e+00  2.78947268e-01 
 8.04464386e-06 -0.00000000e+00  1.50000000e+00  2.68800000e-03  1.49731200e+00  1.50000000e+00  0.00000000e+00  1.50000000e-01  0.00000000e+00  1.11614302e+00  2.78985382e-01 
 8.04464586e-06 -0.00000000e+00  1.50000000e+00  8.06400000e-03  1.49193600e+00  1.50000000e+00  0.00000000e+00  4.50000000e-01  0.00000000e+00  1.11615272e+00  2.79061590e-01 
 8.04464986e-06 -0.00000000e+00  1.50000000e+00  1.88160000e-02  1.48118400e+00  1.50000000e+00  0.00000000e+00  1.05000000e+00  0.00000000e+00  1.11617212e+00  2.79213906e-01 
 8.04465286e-06 -0.00000000e+00  1.50000000e+00  2.68800000e-02  1.47312000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11618669e+00  2.79328054e-01 
 8.04465360e-06 -0.00000000e+00  1.50000000e+00  2.88690911e-02  1.47113091e+00  1.38900161e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11619028e+00  2.79356196e-01 
 8.04465508e-06 -0.00000000e+00  1.50000000e+00  3.28472733e-02  1.46715273e+00  1.16700484e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11619749e+00  2.79412469e-01 
 8.04465721e-06 -0.00000000e+00  1.50000000e+00  3.85906581e-02  1.46140934e+00  8.46503456e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11620795e+00  2.79493680e-01 
 8.04466095e-06 -0.00000000e+00  1.50000000e+00  4.86336158e-02  1.45136638e+00  2.86070548e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11622633e+00  2.79635595e-01 
 8.04466286e-06 -0.00000000e+00  1.50000000e+00  5.37600000e-02  1.44624000e+00  8.41602343e-11  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11623572e+00  2.79707988e-01 
 8.04466332e-06 -0.00000000e+00  1.50000000e+00  5.49969426e-02  1.44500306e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11623799e+00  2.79725450e-01 
 8.04466424e-06 -0.00000000e+00  1.50000000e+00  5.74708276e-02  1.44252917e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11624253e+00  2.79760370e-01 
 8.04466580e-06 -0.00000000e+00  1.50000000e+00  6.16800387e-02  1.43831996e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11625023e+00  2.79819770e-01 
 8.04466894e-06 -0.00000000e+00  1.50000000e+00  7.00984608e-02  1.42990154e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11626561e+00  2.79938505e-01 
 8.04467520e-06 -0.00000000e+00  1.50000000e+00  8.69353051e-02  1.41306469e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11629652e+00  2.80175724e-01 
 8.04468658e-06 -0.00000000e+00  1.50000000e+00  1.17526313e-01  1.38247369e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11635313e+00  2.80605865e-01 
 8.04469758e-06 -0.00000000e+00  1.50000000e+00  1.47096578e-01  1.35290342e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11640828e+00  2.81020594e-01 
 8.04470520e-06 -0.00000000e+00  1.50000000e+00  1.67566251e-01  1.33243375e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11644671e+00  2.81307074e-01 
 8.04471313e-06 -0.00000000e+00  1.50000000e+00  1.88903613e-01  1.31109639e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11648706e+00  2.81605166e-01 
 8.04472233e-06 -0.00000000e+00  1.50000000e+00  2.13619618e-01  1.28638038e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11653408e+00  2.81949777e-01 
 8.04473104e-06 -0.00000000e+00  1.50000000e+00  2.37043267e-01  1.26295673e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11657966e+00  2.82275696e-01 
 8.04473762e-06 -0.00000000e+00  1.50000000e+00  2.54709127e-01  1.24529087e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11661408e+00  2.82521066e-01 
 8.04474283e-06 -0.00000000e+00  1.50000000e+00  2.68740330e-01  1.23125967e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11664035e+00  2.82715682e-01 
 8.04474864e-06 -0.00000000e+00  1.50000000e+00  2.84336103e-01  1.21566390e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11666914e+00  2.82931720e-01 
 8.04475417e-06 -0.00000000e+00  1.50000000e+00  2.99200531e-01  1.20079947e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11670016e+00  2.83137364e-01 
 8.04476003e-06 -0.00000000e+00  1.50000000e+00  3.14970829e-01  1.18502917e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11674544e+00  2.83355282e-01 
 8.04476525e-06 -0.00000000e+00  1.50000000e+00  3.28997638e-01  1.17100236e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11679445e+00  2.83548878e-01 
 8.04477076e-06 -0.00000000e+00  1.50000000e+00  3.43800497e-01  1.15619950e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11684532e+00  2.83752925e-01 
 8.04477641e-06 -0.00000000e+00  1.50000000e+00  3.58982222e-01  1.14101778e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11688116e+00  2.83961878e-01 
 8.04478231e-06 -0.00000000e+00  1.50000000e+00  3.74836121e-01  1.12516388e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11688972e+00  2.84179712e-01 
 8.04478889e-06 -0.00000000e+00  1.50000000e+00  3.92545679e-01  1.10745432e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11685213e+00  2.84422564e-01 
 8.04479513e-06 -0.00000000e+00  1.50000000e+00  4.09298129e-01  1.09070187e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11678756e+00  2.84651869e-01 
 8.04480259e-06 -0.00000000e+00  1.50000000e+00  4.29354645e-01  1.07064535e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11685881e+00  2.84926333e-01 
 8.04480979e-06 -0.00000000e+00  1.50000000e+00  4.48712963e-01  1.05128704e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11769716e+00  2.85192738e-01 
 8.04481655e-06 -0.00000000e+00  1.50000000e+00  4.66896655e-01  1.03310335e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.11999714e+00  2.85446407e-01 
 8.04482187e-06 -0.00000000e+00  1.50000000e+00  4.81173140e-01  1.01882686e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.12287949e+00  2.85648012e-01 
 8.04482804e-06 -0.00000000e+00  1.50000000e+00  4.97771467e-01  1.00222853e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.12656871e+00  2.85882920e-01 
 8.04483225e-06 -0.00000000e+00  1.50000000e+00  5.09098322e-01  9.90901678e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.12775491e+00  2.86039611e-01 
 8.04483626e-06 -0.00000000e+00  1.50000000e+00  5.19854791e-01  9.80145209e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.12603900e+00  2.86181010e-01 
 8.04484016e-06 -0.00000000e+00  1.50000000e+00  5.30354753e-01  9.69645247e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.12003081e+00  2.86307860e-01 
 8.04484484e-06 -0.00000000e+00  1.50000000e+00  5.42927066e-01  9.57072934e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.10774395e+00  2.86446644e-01 
 8.04484944e-06 -0.00000000e+00  1.50000000e+00  5.55296576e-01  9.44703424e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.09329362e+00  2.86577085e-01 
 8.04485448e-06 -0.00000000e+00  1.50000000e+00  5.68845025e-01  9.31154975e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.07796177e+00  2.86721157e-01 
 8.04485856e-06 -0.00000000e+00  1.50000000e+00  5.79810517e-01  9.20189483e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.06698510e+00  2.86841362e-01 
 8.04486276e-06 -0.00000000e+00  1.50000000e+00  5.91101937e-01  9.08898063e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.05730002e+00  2.86969206e-01 
 8.04486689e-06 -0.00000000e+00  1.50000000e+00  6.02209985e-01  8.97790015e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.04927724e+00  2.87098740e-01 
 8.04487215e-06 -0.00000000e+00  1.50000000e+00  6.16330689e-01  8.83669311e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.04093108e+00  2.87268006e-01 
 8.04487862e-06 -0.00000000e+00  1.50000000e+00  6.33732562e-01  8.66267438e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.03301342e+00  2.87482421e-01 
 8.04488830e-06 -0.00000000e+00  1.50000000e+00  6.59749700e-01  8.40250300e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.02487365e+00  2.87811890e-01 
 8.04489924e-06 -0.00000000e+00  1.50000000e+00  6.89146874e-01  8.10853126e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.01932930e+00  2.88192635e-01 
 8.04490980e-06 -0.00000000e+00  1.50000000e+00  7.17544451e-01  7.82455549e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.01621642e+00  2.88565239e-01 
 8.04492100e-06 -0.00000000e+00  1.50000000e+00  7.47658200e-01  7.52341800e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.01417906e+00  2.88962556e-01 
 8.04493230e-06 -0.00000000e+00  1.50000000e+00  7.78022798e-01  7.21977202e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.01275868e+00  2.89363700e-01 
 8.04494554e-06 -0.00000000e+00  1.50000000e+00  8.13599266e-01  6.86400734e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.01143111e+00  2.89833132e-01 
 8.04496111e-06 -0.00000000e+00  1.50000000e+00  8.55456006e-01  6.44543994e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.01005482e+00  2.90383922e-01 
 8.04498505e-06 -0.00000000e+00  1.50000000e+00  9.19821720e-01  5.80178280e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.00809409e+00  2.91227097e-01 
 8.04502212e-06 -0.00000000e+00  1.50000000e+00  1.01944951e+00  4.80550485e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.00524694e+00  2.92522570e-01 
 8.04509557e-06 -0.00000000e+00  1.50000000e+00  1.21689363e+00  2.83106367e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.99884568e-01  2.95054139e-01 
 8.04516739e-06 -0.00000000e+00  1.50000000e+00  1.40993637e+00  9.00636263e-02  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.94711149e-01  2.97482167e-01 
 8.04520089e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.92259415e-01  2.98598794e-01 
 8.04520950e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.91620402e-01  2.98883528e-01 
 8.04522671e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.90324473e-01  2.99451318e-01 
 8.04526112e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.87634645e-01  3.00578804e-01 
 8.04532996e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.81817548e-01  3.02800114e-01 
 8.04546763e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.68486543e-01  3.07106395e-01 
 8.04560186e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.53551821e-01  3.11129150e-01 
 8.04577980e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.31419447e-01  3.16191897e-01 
 8.04595553e-06 -0.00000000e+00  1.50000000e+00  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.07644827e-01  3.20888016e-01 
