 time            v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 1.01786830e-05  1.50000000e+00 -0.00000000e+00  4.55324430e-01  1.08168148e+00 -6.26357051e-01 
 1.01787854e-05  1.50000000e+00 -0.00000000e+00  4.55318440e-01  1.08168967e+00 -6.26371231e-01 
 1.01789902e-05  1.50000000e+00 -0.00000000e+00  4.55306467e-01  1.08170604e+00 -6.26399578e-01 
 1.01793998e-05  1.50000000e+00 -0.00000000e+00  4.55282542e-01  1.08173876e+00 -6.26456218e-01 
 1.01801284e-05  1.50000000e+00 -0.00000000e+00  4.55240061e-01  1.08179686e+00 -6.26556796e-01 
 1.01802103e-05  1.50000000e+00 -0.00000000e+00  4.55235292e-01  1.08180338e+00 -6.26568089e-01 
 1.01803742e-05  1.50000000e+00 -0.00000000e+00  4.55225755e-01  1.08181642e+00 -6.26590670e-01 
 1.01803784e-05  1.50000000e+00 -0.00000000e+00  4.55225508e-01  1.08181676e+00 -6.26591254e-01 
 1.01803869e-05  1.50000000e+00 -0.00000000e+00  4.55225015e-01  1.08181744e+00 -6.26592422e-01 
 1.01804039e-05  1.50000000e+00 -0.00000000e+00  4.55224028e-01  1.08181879e+00 -6.26594759e-01 
 1.01804284e-05  1.50000000e+00 -0.00000000e+00  4.55222599e-01  1.08182074e+00 -6.26598143e-01 
 1.01804318e-05  1.50000000e+00 -0.00000000e+00  4.55222401e-01  1.08182101e+00 -6.26598610e-01 
 1.01804386e-05  1.50000000e+00 -0.00000000e+00  4.55222007e-01  1.08182155e+00 -6.26599545e-01 
 1.01804522e-05  1.50000000e+00 -0.00000000e+00  4.55221217e-01  1.08182263e+00 -6.26601414e-01 
 1.01804793e-05  1.50000000e+00 -0.00000000e+00  4.55219638e-01  1.08182479e+00 -6.26605152e-01 
 1.01805284e-05  1.50000000e+00 -0.00000000e+00  4.55216781e-01  1.08182870e+00 -6.26611918e-01 
 1.01805339e-05  1.50000000e+00 -0.00000000e+00  4.55216465e-01  1.08182913e+00 -6.26612665e-01 
 1.01805447e-05  1.50000000e+00 -0.00000000e+00  4.55215834e-01  1.08182999e+00 -6.26614160e-01 
 1.01805664e-05  1.50000000e+00 -0.00000000e+00  4.55214571e-01  1.08183172e+00 -6.26617150e-01 
 1.01805784e-05  1.50000000e+00 -0.00000000e+00  4.55213873e-01  1.08183268e+00 -6.26618804e-01 
 1.01805828e-05  1.50000000e+00 -0.00000000e+00  4.55213620e-01  1.08183302e+00 -6.26619402e-01 
 1.01805915e-05  1.50000000e+00 -0.00000000e+00  4.55213115e-01  1.08183371e+00 -6.26620597e-01 
 1.01806088e-05  1.50000000e+00 -0.00000000e+00  4.55212105e-01  1.08183509e+00 -6.26622989e-01 
 1.01806436e-05  1.50000000e+00 -0.00000000e+00  4.55210085e-01  1.08183786e+00 -6.26627771e-01 
 1.01807130e-05  1.50000000e+00 -0.00000000e+00  4.55206046e-01  1.08184338e+00 -6.26637335e-01 
 1.01808520e-05  1.50000000e+00 -0.00000000e+00  4.55197970e-01  1.08185443e+00 -6.26656457e-01 
 1.01811298e-05  1.50000000e+00 -0.00000000e+00  4.55181828e-01  1.08187650e+00 -6.26694677e-01 
 1.01816856e-05  1.50000000e+00 -0.00000000e+00  4.55149580e-01  1.08192061e+00 -6.26771030e-01 
 1.01827971e-05  1.50000000e+00 -0.00000000e+00  4.55085226e-01  1.08200862e+00 -6.26923394e-01 
 1.01850200e-05  1.50000000e+00 -0.00000000e+00  4.54957040e-01  1.08218392e+00 -6.27226879e-01 
 1.01875100e-05  1.50000000e+00 -0.00000000e+00  4.54814199e-01  1.08237927e+00 -6.27565067e-01 
 1.01875110e-05  1.50000000e+00 -0.00000000e+00  4.54814142e-01  1.08237934e+00 -6.27565202e-01 
 1.01875130e-05  1.50000000e+00 -0.00000000e+00  4.54814027e-01  1.08237950e+00 -6.27565473e-01 
 1.01875170e-05  1.50000000e+00 -0.00000000e+00  4.54813798e-01  1.08237981e+00 -6.27566015e-01 
 1.01875200e-05  1.50000000e+00 -0.00000000e+00  4.54813627e-01  1.08238005e+00 -6.27566421e-01 
 1.01875208e-05  1.50000000e+00 -0.00000000e+00  4.54813581e-01  1.08238011e+00 -6.27566530e-01 
 1.01875224e-05  1.50000000e+00 -0.00000000e+00  4.54813490e-01  1.08238024e+00 -6.27566746e-01 
 1.01875256e-05  1.50000000e+00 -0.00000000e+00  4.54813306e-01  1.08238049e+00 -6.27567180e-01 
 1.01875320e-05  1.50000000e+00 -0.00000000e+00  4.54812940e-01  1.08238099e+00 -6.27568046e-01 
 1.01875448e-05  1.50000000e+00 -0.00000000e+00  4.54812208e-01  1.08238199e+00 -6.27569780e-01 
 1.01875704e-05  1.50000000e+00 -0.00000000e+00  4.54810744e-01  1.08238399e+00 -6.27573247e-01 
 1.01876216e-05  1.50000000e+00 -0.00000000e+00  4.54807815e-01  1.08238800e+00 -6.27580181e-01 
 1.01877240e-05  1.50000000e+00 -0.00000000e+00  4.54801959e-01  1.08239601e+00 -6.27594046e-01 
 1.01879288e-05  1.50000000e+00 -0.00000000e+00  4.54790250e-01  1.08241202e+00 -6.27621769e-01 
 1.01883384e-05  1.50000000e+00 -0.00000000e+00  4.54766846e-01  1.08244403e+00 -6.27677183e-01 
 1.01891576e-05  1.50000000e+00 -0.00000000e+00  4.54720088e-01  1.08250798e+00 -6.27787895e-01 
 1.01893170e-05  1.50000000e+00 -0.00000000e+00  4.54710998e-01  1.08252042e+00 -6.27809420e-01 
 1.01893670e-05  1.50000000e+00 -0.00000000e+00  4.54708148e-01  1.08252432e+00 -6.27816170e-01 
 1.01893834e-05  1.50000000e+00 -0.00000000e+00  4.54707213e-01  1.08252560e+00 -6.27818382e-01 
 1.01894162e-05  1.50000000e+00 -0.00000000e+00  4.54705345e-01  1.08252815e+00 -6.27822805e-01 
 1.01894817e-05  1.50000000e+00 -0.00000000e+00  4.54701609e-01  1.08253326e+00 -6.27831652e-01 
 1.01896128e-05  1.50000000e+00 -0.00000000e+00  4.54694138e-01  1.08254348e+00 -6.27849342e-01 
 1.01898749e-05  1.50000000e+00 -0.00000000e+00  4.54679201e-01  1.08256391e+00 -6.27884712e-01 
 1.01903992e-05  1.50000000e+00 -0.00000000e+00  4.54649344e-01  1.08260475e+00 -6.27955409e-01 
 1.01914478e-05  1.50000000e+00 -0.00000000e+00  4.54589694e-01  1.08268634e+00 -6.28096648e-01 
 1.01935449e-05  1.50000000e+00 -0.00000000e+00  4.54470613e-01  1.08284921e+00 -6.28378600e-01 
 1.01964286e-05  1.50000000e+00 -0.00000000e+00  4.54307229e-01  1.08307268e+00 -6.28765449e-01 
 1.01967857e-05  1.50000000e+00 -0.00000000e+00  4.54287025e-01  1.08310031e+00 -6.28813288e-01 
 1.01975000e-05  1.50000000e+00 -0.00000000e+00  4.54246626e-01  1.08315557e+00 -6.28908948e-01 
 1.01983357e-05  1.50000000e+00 -0.00000000e+00  4.54199374e-01  1.08322021e+00 -6.29020840e-01 
 1.01984786e-05  1.50000000e+00 -0.00000000e+00  4.54191299e-01  1.08323126e+00 -6.29039964e-01 
 1.01985857e-05  1.50000000e+00 -0.00000000e+00  4.54185242e-01  1.08323955e+00 -6.29054306e-01 
 1.01986143e-05  1.50000000e+00 -0.00000000e+00  4.54183627e-01  1.08324176e+00 -6.29058131e-01 
 1.01986357e-05  1.50000000e+00 -0.00000000e+00  4.54182416e-01  1.08324341e+00 -6.29060999e-01 
 1.01986414e-05  1.50000000e+00 -0.00000000e+00  4.54182093e-01  1.08324386e+00 -6.29061764e-01 
 1.01986529e-05  1.50000000e+00 -0.00000000e+00  4.54181447e-01  1.08324474e+00 -6.29063294e-01 
 1.01986757e-05  1.50000000e+00 -0.00000000e+00  4.54180155e-01  1.08324651e+00 -6.29066353e-01 
 1.01986857e-05  1.50000000e+00 -0.00000000e+00  4.54179590e-01  1.08324728e+00 -6.29067692e-01 
 1.01986903e-05  1.50000000e+00  6.85714560e-03  4.54179332e-01  1.08324764e+00 -6.29068304e-01 
 1.01986994e-05  1.50000000e+00  2.05714368e-02  4.54178815e-01  1.08324834e+00 -6.29069527e-01 
 1.01987177e-05  1.50000000e+00  4.80000192e-02  4.54177781e-01  1.08324976e+00 -6.29071975e-01 
 1.01987357e-05  1.50000000e+00  7.50000000e-02  4.54176763e-01  1.08325115e+00 -6.29074384e-01 
 1.01987394e-05  1.49451428e+00  8.04857165e-02  4.54176556e-01  1.08325143e+00 -6.29074874e-01 
 1.01987467e-05  1.48354285e+00  9.14571494e-02  4.54176142e-01  1.08325199e+00 -6.29075853e-01 
 1.01987613e-05  1.46159998e+00  1.13400015e-01  4.54175315e-01  1.08325313e+00 -6.29077811e-01 
 1.01987906e-05  1.41771425e+00  1.57285747e-01  4.54173661e-01  1.08325539e+00 -6.29081727e-01 
 1.01988491e-05  1.32994279e+00  2.45057211e-01  4.54170353e-01  1.08325991e+00 -6.29089559e-01 
 1.01989661e-05  1.15439986e+00  4.20600138e-01  4.54163738e-01  1.08326896e+00 -6.29105224e-01 
 1.01992002e-05  8.03314007e-01  7.71685993e-01  4.54150509e-01  1.08328706e+00 -6.29136551e-01 
 1.01994838e-05  3.77810188e-01  1.19718981e+00  4.54134476e-01  1.08330899e+00 -6.29174517e-01 
 1.01997056e-05  4.51973007e-02  1.50000000e+00  4.54121945e-01  1.08332614e+00 -6.29204194e-01 
 1.01998601e-05 -0.00000000e+00  1.50000000e+00  4.54113214e-01  1.08333809e+00 -6.29224874e-01 
 1.02000424e-05 -0.00000000e+00  1.50000000e+00  4.54102915e-01  1.08335218e+00 -6.29249269e-01 
 1.02002083e-05 -0.00000000e+00  1.50000000e+00  4.54093539e-01  1.08336501e+00 -6.29271475e-01 
 1.02004975e-05 -0.00000000e+00  1.50000000e+00  4.54077200e-01  1.08338737e+00 -6.29310174e-01 
 1.02008864e-05 -0.00000000e+00  1.50000000e+00  4.54055219e-01  1.08341745e+00 -6.29362228e-01 
 1.02013988e-05 -0.00000000e+00  1.50000000e+00  4.54026239e-01  1.08345705e+00 -6.29430806e-01 
 1.02021799e-05 -0.00000000e+00  1.50000000e+00  4.53982003e-01  1.08351735e+00 -6.29535350e-01 
 1.02035544e-05 -0.00000000e+00  1.50000000e+00  4.53904077e-01  1.08362343e+00 -6.29719350e-01 
 1.02053671e-05 -0.00000000e+00  1.50000000e+00  4.53801407e-01  1.08376355e+00 -6.29962141e-01 
 1.02053681e-05 -0.00000000e+00  1.50000000e+00  4.53801350e-01  1.08376362e+00 -6.29962275e-01 
 1.02053701e-05 -0.00000000e+00  1.50000000e+00  4.53801237e-01  1.08376378e+00 -6.29962543e-01 
 1.02053741e-05 -0.00000000e+00  1.50000000e+00  4.53801010e-01  1.08376409e+00 -6.29963079e-01 
 1.02053771e-05 -0.00000000e+00  1.50000000e+00  4.53800841e-01  1.08376432e+00 -6.29963480e-01 
 1.02053779e-05 -0.00000000e+00  1.50000000e+00  4.53800795e-01  1.08376438e+00 -6.29963588e-01 
 1.02053795e-05 -0.00000000e+00  1.50000000e+00  4.53800705e-01  1.08376451e+00 -6.29963802e-01 
 1.02053827e-05 -0.00000000e+00  1.50000000e+00  4.53800524e-01  1.08376475e+00 -6.29964231e-01 
 1.02053891e-05 -0.00000000e+00  1.50000000e+00  4.53800161e-01  1.08376525e+00 -6.29965088e-01 
 1.02054019e-05 -0.00000000e+00  1.50000000e+00  4.53799437e-01  1.08376624e+00 -6.29966803e-01 
 1.02054275e-05 -0.00000000e+00  1.50000000e+00  4.53797988e-01  1.08376822e+00 -6.29970232e-01 
 1.02054787e-05 -0.00000000e+00  1.50000000e+00  4.53795091e-01  1.08377218e+00 -6.29977092e-01 
 1.02055811e-05 -0.00000000e+00  1.50000000e+00  4.53789297e-01  1.08378011e+00 -6.29990810e-01 
 1.02057859e-05 -0.00000000e+00  1.50000000e+00  4.53777714e-01  1.08379596e+00 -6.30018249e-01 
 1.02061955e-05 -0.00000000e+00  1.50000000e+00  4.53754565e-01  1.08382770e+00 -6.30073132e-01 
 1.02070147e-05 -0.00000000e+00  1.50000000e+00  4.53708306e-01  1.08389122e+00 -6.30182917e-01 
 1.02072241e-05 -0.00000000e+00  1.50000000e+00  4.53696488e-01  1.08390747e+00 -6.30210983e-01 
 1.02072741e-05 -0.00000000e+00  1.50000000e+00  4.53693666e-01  1.08391135e+00 -6.30217685e-01 
 1.02072905e-05 -0.00000000e+00  1.50000000e+00  4.53692742e-01  1.08391262e+00 -6.30219881e-01 
 1.02073233e-05 -0.00000000e+00  1.50000000e+00  4.53690892e-01  1.08391517e+00 -6.30224273e-01 
 1.02073888e-05 -0.00000000e+00  1.50000000e+00  4.53687194e-01  1.08392025e+00 -6.30233057e-01 
 1.02075199e-05 -0.00000000e+00  1.50000000e+00  4.53679797e-01  1.08393042e+00 -6.30250626e-01 
 1.02077820e-05 -0.00000000e+00  1.50000000e+00  4.53665002e-01  1.08395077e+00 -6.30285765e-01 
 1.02083063e-05 -0.00000000e+00  1.50000000e+00  4.53635401e-01  1.08399145e+00 -6.30356045e-01 
 1.02093549e-05 -0.00000000e+00  1.50000000e+00  4.53576151e-01  1.08407276e+00 -6.30496606e-01 
 1.02114521e-05 -0.00000000e+00  1.50000000e+00  4.53457577e-01  1.08423520e+00 -6.30777619e-01 
 1.02142857e-05 -0.00000000e+00  1.50000000e+00  4.53297603e-01  1.08445427e+00 -6.31156665e-01 
 1.02142867e-05 -0.00000000e+00  1.50000000e+00  4.53297546e-01  1.08445434e+00 -6.31156798e-01 
 1.02142887e-05 -0.00000000e+00  1.50000000e+00  4.53297433e-01  1.08445450e+00 -6.31157065e-01 
 1.02142927e-05 -0.00000000e+00  1.50000000e+00  4.53297208e-01  1.08445481e+00 -6.31157600e-01 
 1.02142957e-05 -0.00000000e+00  1.50000000e+00  4.53297039e-01  1.08445504e+00 -6.31158001e-01 
 1.02142965e-05 -0.00000000e+00  1.50000000e+00  4.53296994e-01  1.08445510e+00 -6.31158108e-01 
 1.02142981e-05 -0.00000000e+00  1.50000000e+00  4.53296903e-01  1.08445522e+00 -6.31158322e-01 
 1.02143013e-05 -0.00000000e+00  1.50000000e+00  4.53296723e-01  1.08445547e+00 -6.31158749e-01 
 1.02143077e-05 -0.00000000e+00  1.50000000e+00  4.53296362e-01  1.08445597e+00 -6.31159604e-01 
 1.02143205e-05 -0.00000000e+00  1.50000000e+00  4.53295640e-01  1.08445695e+00 -6.31161315e-01 
 1.02143461e-05 -0.00000000e+00  1.50000000e+00  4.53294196e-01  1.08445893e+00 -6.31164735e-01 
 1.02143973e-05 -0.00000000e+00  1.50000000e+00  4.53291309e-01  1.08446288e+00 -6.31171576e-01 
 1.02144997e-05 -0.00000000e+00  1.50000000e+00  4.53285535e-01  1.08447079e+00 -6.31185256e-01 
 1.02147045e-05 -0.00000000e+00  1.50000000e+00  4.53273990e-01  1.08448660e+00 -6.31212611e-01 
 1.02151141e-05 -0.00000000e+00  1.50000000e+00  4.53250914e-01  1.08451821e+00 -6.31267298e-01 
 1.02158427e-05 -0.00000000e+00  1.50000000e+00  4.53209912e-01  1.08457440e+00 -6.31364492e-01 
 1.02159246e-05 -0.00000000e+00  1.50000000e+00  4.53205306e-01  1.08458072e+00 -6.31375412e-01 
 1.02160885e-05 -0.00000000e+00  1.50000000e+00  4.53196095e-01  1.08459334e+00 -6.31397249e-01 
 1.02160927e-05 -0.00000000e+00  1.50000000e+00  4.53195857e-01  1.08459367e+00 -6.31397814e-01 
 1.02161012e-05 -0.00000000e+00  1.50000000e+00  4.53195380e-01  1.08459432e+00 -6.31398944e-01 
 1.02161182e-05 -0.00000000e+00  1.50000000e+00  4.53194427e-01  1.08459563e+00 -6.31401204e-01 
 1.02161427e-05 -0.00000000e+00  1.50000000e+00  4.53193047e-01  1.08459752e+00 -6.31404477e-01 
 1.02161461e-05 -0.00000000e+00  1.50000000e+00  4.53192856e-01  1.08459779e+00 -6.31404929e-01 
 1.02161529e-05 -0.00000000e+00  1.50000000e+00  4.53192475e-01  1.08459831e+00 -6.31405833e-01 
 1.02161665e-05 -0.00000000e+00  1.50000000e+00  4.53191712e-01  1.08459935e+00 -6.31407641e-01 
 1.02161927e-05 -0.00000000e+00  1.50000000e+00  4.53190237e-01  1.08460138e+00 -6.31411140e-01 
 1.02161954e-05 -0.00000000e+00  1.49592960e+00  4.53190083e-01  1.08460158e+00 -6.31411501e-01 
 1.02162009e-05 -0.00000000e+00  1.48778880e+00  4.53189778e-01  1.08460200e+00 -6.31412224e-01 
 1.02162117e-05 -0.00000000e+00  1.47150720e+00  4.53189168e-01  1.08460284e+00 -6.31413671e-01 
 1.02162334e-05 -0.00000000e+00  1.43894400e+00  4.53187949e-01  1.08460451e+00 -6.31416563e-01 
 1.02162427e-05 -0.00000000e+00  1.42500000e+00  4.53187427e-01  1.08460523e+00 -6.31417802e-01 
 1.02162471e-05  6.51263997e-03  1.41848736e+00  4.53187184e-01  1.08460556e+00 -6.31418380e-01 
 1.02162557e-05  1.95379199e-02  1.40546208e+00  4.53186696e-01  1.08460623e+00 -6.31419537e-01 
 1.02162731e-05  4.55884798e-02  1.37941152e+00  4.53185721e-01  1.08460757e+00 -6.31421851e-01 
 1.02162927e-05  7.50000000e-02  1.35000000e+00  4.53184619e-01  1.08460908e+00 -6.31424463e-01 
 1.02162962e-05  8.02101120e-02  1.34478989e+00  4.53184424e-01  1.08460935e+00 -6.31424925e-01 
 1.02163031e-05  9.06303359e-02  1.33436966e+00  4.53184034e-01  1.08460988e+00 -6.31425851e-01 
 1.02163170e-05  1.11470784e-01  1.31352922e+00  4.53183253e-01  1.08461095e+00 -6.31427702e-01 
 1.02163448e-05  1.53151680e-01  1.27184832e+00  4.53181692e-01  1.08461310e+00 -6.31431403e-01 
 1.02164004e-05  2.36513471e-01  1.18848653e+00  4.53178570e-01  1.08461738e+00 -6.31438806e-01 
 1.02165115e-05  4.03237055e-01  1.02176295e+00  4.53172327e-01  1.08462594e+00 -6.31453608e-01 
 1.02167338e-05  7.36684221e-01  6.88315779e-01  4.53159845e-01  1.08464305e+00 -6.31483204e-01 
 1.02170509e-05  1.21222396e+00  2.12776036e-01  4.53142053e-01  1.08466744e+00 -6.31525389e-01 
 1.02172517e-05  1.50000000e+00 -0.00000000e+00  4.53130783e-01  1.08468289e+00 -6.31552105e-01 
 1.02174073e-05  1.50000000e+00 -0.00000000e+00  4.53122058e-01  1.08469485e+00 -6.31572788e-01 
 1.02175788e-05  1.50000000e+00 -0.00000000e+00  4.53112447e-01  1.08470802e+00 -6.31595569e-01 
 1.02177368e-05  1.50000000e+00 -0.00000000e+00  4.53103591e-01  1.08472015e+00 -6.31616560e-01 
 1.02180528e-05  1.50000000e+00 -0.00000000e+00  4.53085889e-01  1.08474441e+00 -6.31658519e-01 
 1.02184314e-05  1.50000000e+00 -0.00000000e+00  4.53064702e-01  1.08477345e+00 -6.31708750e-01 
 1.02189983e-05  1.50000000e+00 -0.00000000e+00  4.53033043e-01  1.08481691e+00 -6.31783863e-01 
 1.02197990e-05  1.50000000e+00 -0.00000000e+00  4.52988467e-01  1.08487823e+00 -6.31889768e-01 
 1.02213837e-05  1.50000000e+00 -0.00000000e+00  4.52900624e-01  1.08499922e+00 -6.32098598e-01 
 1.02232243e-05  1.50000000e+00 -0.00000000e+00  4.52799029e-01  1.08513877e+00 -6.32339738e-01 
 1.02232253e-05  1.50000000e+00 -0.00000000e+00  4.52798974e-01  1.08513884e+00 -6.32339869e-01 
 1.02232273e-05  1.50000000e+00 -0.00000000e+00  4.52798864e-01  1.08513899e+00 -6.32340130e-01 
 1.02232313e-05  1.50000000e+00 -0.00000000e+00  4.52798643e-01  1.08513930e+00 -6.32340652e-01 
 1.02232343e-05  1.50000000e+00 -0.00000000e+00  4.52798478e-01  1.08513952e+00 -6.32341044e-01 
 1.02232351e-05  1.50000000e+00 -0.00000000e+00  4.52798434e-01  1.08513958e+00 -6.32341149e-01 
 1.02232367e-05  1.50000000e+00 -0.00000000e+00  4.52798346e-01  1.08513970e+00 -6.32341358e-01 
 1.02232399e-05  1.50000000e+00 -0.00000000e+00  4.52798170e-01  1.08513995e+00 -6.32341776e-01 
 1.02232463e-05  1.50000000e+00 -0.00000000e+00  4.52797817e-01  1.08514043e+00 -6.32342611e-01 
 1.02232591e-05  1.50000000e+00 -0.00000000e+00  4.52797113e-01  1.08514140e+00 -6.32344283e-01 
 1.02232847e-05  1.50000000e+00 -0.00000000e+00  4.52795703e-01  1.08514333e+00 -6.32347625e-01 
 1.02233359e-05  1.50000000e+00 -0.00000000e+00  4.52792884e-01  1.08514719e+00 -6.32354310e-01 
 1.02234383e-05  1.50000000e+00 -0.00000000e+00  4.52787246e-01  1.08515492e+00 -6.32367674e-01 
 1.02236431e-05  1.50000000e+00 -0.00000000e+00  4.52775973e-01  1.08517036e+00 -6.32394387e-01 
 1.02240527e-05  1.50000000e+00 -0.00000000e+00  4.52753441e-01  1.08520119e+00 -6.32447749e-01 
 1.02248719e-05  1.50000000e+00 -0.00000000e+00  4.52708460e-01  1.08526267e+00 -6.32554210e-01 
 1.02250313e-05  1.50000000e+00 -0.00000000e+00  4.52699721e-01  1.08527461e+00 -6.32574884e-01 
 1.02250813e-05  1.50000000e+00 -0.00000000e+00  4.52696981e-01  1.08527835e+00 -6.32581366e-01 
 1.02250977e-05  1.50000000e+00 -0.00000000e+00  4.52696084e-01  1.08527957e+00 -6.32583490e-01 
 1.02251304e-05  1.50000000e+00 -0.00000000e+00  4.52694288e-01  1.08528203e+00 -6.32587737e-01 
 1.02251960e-05  1.50000000e+00 -0.00000000e+00  4.52690699e-01  1.08528693e+00 -6.32596229e-01 
 1.02253270e-05  1.50000000e+00 -0.00000000e+00  4.52683522e-01  1.08529673e+00 -6.32613208e-01 
 1.02255892e-05  1.50000000e+00 -0.00000000e+00  4.52669184e-01  1.08531632e+00 -6.32647137e-01 
 1.02261135e-05  1.50000000e+00 -0.00000000e+00  4.52640565e-01  1.08535545e+00 -6.32714882e-01 
 1.02271621e-05  1.50000000e+00 -0.00000000e+00  4.52583569e-01  1.08543349e+00 -6.32849920e-01 
 1.02292592e-05  1.50000000e+00 -0.00000000e+00  4.52470469e-01  1.08558862e+00 -6.33118152e-01 
 1.02321429e-05  1.50000000e+00 -0.00000000e+00  4.52316716e-01  1.08579965e+00 -6.33482937e-01 
 1.02321439e-05  1.50000000e+00 -0.00000000e+00  4.52316663e-01  1.08579973e+00 -6.33483062e-01 
 1.02321459e-05  1.50000000e+00 -0.00000000e+00  4.52316557e-01  1.08579987e+00 -6.33483314e-01 
 1.02321499e-05  1.50000000e+00 -0.00000000e+00  4.52316346e-01  1.08580016e+00 -6.33483816e-01 
 1.02321529e-05  1.50000000e+00 -0.00000000e+00  4.52316187e-01  1.08580038e+00 -6.33484193e-01 
 1.02321537e-05  1.50000000e+00 -0.00000000e+00  4.52316144e-01  1.08580044e+00 -6.33484294e-01 
 1.02321553e-05  1.50000000e+00 -0.00000000e+00  4.52316060e-01  1.08580055e+00 -6.33484495e-01 
 1.02321585e-05  1.50000000e+00 -0.00000000e+00  4.52315890e-01  1.08580079e+00 -6.33484897e-01 
 1.02321649e-05  1.50000000e+00 -0.00000000e+00  4.52315551e-01  1.08580125e+00 -6.33485702e-01 
 1.02321777e-05  1.50000000e+00 -0.00000000e+00  4.52314873e-01  1.08580218e+00 -6.33487310e-01 
 1.02322033e-05  1.50000000e+00 -0.00000000e+00  4.52313518e-01  1.08580404e+00 -6.33490527e-01 
 1.02322545e-05  1.50000000e+00 -0.00000000e+00  4.52310807e-01  1.08580777e+00 -6.33496959e-01 
 1.02323569e-05  1.50000000e+00 -0.00000000e+00  4.52305388e-01  1.08581521e+00 -6.33509819e-01 
 1.02325617e-05  1.50000000e+00 -0.00000000e+00  4.52294556e-01  1.08583008e+00 -6.33535522e-01 
 1.02329713e-05  1.50000000e+00 -0.00000000e+00  4.52272920e-01  1.08585978e+00 -6.33586857e-01 
 1.02336999e-05  1.50000000e+00 -0.00000000e+00  4.52234530e-01  1.08591247e+00 -6.33677939e-01 
 1.02337818e-05  1.50000000e+00 -0.00000000e+00  4.52230222e-01  1.08591838e+00 -6.33688159e-01 
 1.02339456e-05  1.50000000e+00 -0.00000000e+00  4.52221610e-01  1.08593020e+00 -6.33708591e-01 
 1.02339499e-05  1.50000000e+00 -0.00000000e+00  4.52221387e-01  1.08593051e+00 -6.33709119e-01 
 1.02339583e-05  1.50000000e+00 -0.00000000e+00  4.52220941e-01  1.08593112e+00 -6.33710177e-01 
 1.02339753e-05  1.50000000e+00 -0.00000000e+00  4.52220050e-01  1.08593234e+00 -6.33712291e-01 
 1.02339999e-05  1.50000000e+00 -0.00000000e+00  4.52218760e-01  1.08593411e+00 -6.33715352e-01 
 1.02340032e-05  1.50000000e+00 -0.00000000e+00  4.52218582e-01  1.08593436e+00 -6.33715775e-01 
 1.02340100e-05  1.50000000e+00 -0.00000000e+00  4.52218225e-01  1.08593485e+00 -6.33716620e-01 
 1.02340236e-05  1.50000000e+00 -0.00000000e+00  4.52217513e-01  1.08593582e+00 -6.33718311e-01 
 1.02340507e-05  1.50000000e+00 -0.00000000e+00  4.52216087e-01  1.08593778e+00 -6.33721693e-01 
 1.02340999e-05  1.50000000e+00 -0.00000000e+00  4.52213508e-01  1.08594132e+00 -6.33727813e-01 
 1.02341053e-05  1.50000000e+00 -0.00000000e+00  4.52213223e-01  1.08594171e+00 -6.33728489e-01 
 1.02341161e-05  1.50000000e+00 -0.00000000e+00  4.52212653e-01  1.08594249e+00 -6.33729841e-01 
 1.02341378e-05  1.50000000e+00 -0.00000000e+00  4.52211513e-01  1.08594406e+00 -6.33732546e-01 
