 frequency       v(amag_db)      v(aarg)        
 6.33840810e+03 -3.58940204e+00 -1.73346477e+00 
 6.48457008e+03 -3.58940871e+00 -1.77344312e+00 
 6.63410251e+03 -3.58941569e+00 -1.81434372e+00 
 6.78708313e+03 -3.58942300e+00 -1.85618787e+00 
 6.94359143e+03 -3.58943066e+00 -1.89899735e+00 
 7.10370877e+03 -3.58943868e+00 -1.94279444e+00 
 7.26751838e+03 -3.58944707e+00 -1.98760196e+00 
 7.43510539e+03 -3.58945585e+00 -2.03344324e+00 
 7.60655691e+03 -3.58946504e+00 -2.08034216e+00 
 7.78196206e+03 -3.58947466e+00 -2.12832313e+00 
 7.96141200e+03 -3.58948474e+00 -2.17741116e+00 
 8.14500001e+03 -3.58949528e+00 -2.22763182e+00 
 8.33282151e+03 -3.58950633e+00 -2.27901127e+00 
 8.52497412e+03 -3.58951789e+00 -2.33157628e+00 
 8.72155772e+03 -3.58953000e+00 -2.38535426e+00 
 8.92267449e+03 -3.58954267e+00 -2.44037321e+00 
 9.12842895e+03 -3.58955594e+00 -2.49666184e+00 
 9.33892805e+03 -3.58956984e+00 -2.55424948e+00 
 9.55428121e+03 -3.58958438e+00 -2.61316615e+00 
 9.77460036e+03 -3.58959961e+00 -2.67344258e+00 
 1.00000000e+04 -3.58961556e+00 -2.73511021e+00 
 1.02305973e+04 -3.58963226e+00 -2.79820121e+00 
 1.04665121e+04 -3.58964975e+00 -2.86274850e+00 
 1.07078670e+04 -3.58966806e+00 -2.92878574e+00 
 1.09547876e+04 -3.58968724e+00 -2.99634743e+00 
 1.12074020e+04 -3.58970731e+00 -3.06546881e+00 
 1.14658417e+04 -3.58972834e+00 -3.13618597e+00 
 1.17302409e+04 -3.58975036e+00 -3.20853586e+00 
 1.20007371e+04 -3.58977342e+00 -3.28255627e+00 
 1.22774708e+04 -3.58979760e+00 -3.35828585e+00 
 1.25605860e+04 -3.58982290e+00 -3.43576419e+00 
 1.28502297e+04 -3.58984938e+00 -3.51503179e+00 
 1.31465525e+04 -3.58987713e+00 -3.59613010e+00 
 1.34497085e+04 -3.58990619e+00 -3.67910154e+00 
 1.37598551e+04 -3.58993663e+00 -3.76398949e+00 
 1.40771537e+04 -3.58996851e+00 -3.85083840e+00 
 1.44017690e+04 -3.59000191e+00 -3.93969372e+00 
 1.47338699e+04 -3.59003690e+00 -4.03060198e+00 
 1.50736290e+04 -3.59007355e+00 -4.12361081e+00 
 1.54212228e+04 -3.59011194e+00 -4.21876893e+00 
 1.57768320e+04 -3.59015217e+00 -4.31612624e+00 
 1.61406415e+04 -3.59019432e+00 -4.41573379e+00 
 1.65128404e+04 -3.59023848e+00 -4.51764384e+00 
 1.68936220e+04 -3.59028475e+00 -4.62190988e+00 
 1.72831844e+04 -3.59033324e+00 -4.72858666e+00 
 1.76817299e+04 -3.59038406e+00 -4.83773021e+00 
 1.80894658e+04 -3.59043730e+00 -4.94939789e+00 
 1.85066040e+04 -3.59049311e+00 -5.06364846e+00 
 1.89333613e+04 -3.59055161e+00 -5.18054202e+00 
 1.93699595e+04 -3.59061292e+00 -5.30014009e+00 
 1.98166255e+04 -3.59067720e+00 -5.42250569e+00 
 2.02735916e+04 -3.59074458e+00 -5.54770330e+00 
 2.07410951e+04 -3.59081522e+00 -5.67579897e+00 
 2.12193792e+04 -3.59088928e+00 -5.80686029e+00 
 2.17086923e+04 -3.59096699e+00 -5.94095650e+00 
 2.22092889e+04 -3.59104842e+00 -6.07815847e+00 
 2.27214291e+04 -3.59113384e+00 -6.21853877e+00 
 2.32453791e+04 -3.59122341e+00 -6.36217170e+00 
 2.37814113e+04 -3.59131737e+00 -6.50913338e+00 
 2.43298042e+04 -3.59141594e+00 -6.65950172e+00 
 2.48908429e+04 -3.59151935e+00 -6.81335654e+00 
 2.54648190e+04 -3.59162787e+00 -6.97077960e+00 
 2.60520309e+04 -3.59174172e+00 -7.13185459e+00 
